id,year,citation_count,reference_count,patent_count,doctype,team_size,institution_count,in_degree,out_degree,total_degree
W3112636190,2020,0,10,0,article,0,0,0,0,0
W3113360884,2020,0,0,0,article,0,0,0,0,0
W2927809969,2019,2,33,0,preprint,2,1,0,1,1
W2938601839,2019,1,0,0,article,0,0,0,0,0
W2947648285,2019,2,0,0,article,0,0,0,0,0
W2950862827,2019,2,35,0,preprint,4,3,0,0,0
W2954799814,2019,2,0,0,article,0,0,0,0,0
W2966438038,2019,2,5,0,article,6,5,0,0,0
W2982957350,2019,2,12,0,article,101,27,0,0,0
W2989588036,2019,2,18,0,article,3,4,0,0,0
W3004446258,2020,2,0,0,preprint,0,0,0,0,0
W3005433411,2020,2,26,0,article,5,2,0,0,0
W3006557636,2020,2,27,0,article,5,1,0,0,0
W3007420665,2020,2,2,0,article,3,1,0,0,0
W3012861095,2020,2,22,0,preprint,1,1,0,0,0
W3015898600,2020,1,5,0,article,3,4,0,0,0
W3022355658,2020,1,1,0,preprint,5,2,0,0,0
W3023112814,2020,2,36,0,preprint,4,5,0,0,0
W3029636928,2021,2,10,0,article,109,36,0,1,1
W3037514364,2020,1,53,0,preprint,2,1,0,0,0
W3048803819,2020,2,18,0,article,2,2,0,0,0
W3080657133,2020,2,11,0,article,1,1,0,0,0
W3112069035,2020,138,78,2,article,60,23,1,0,1
W3137889704,2021,135,208,0,review,34,21,1,2,3
W2912112687,2019,125,85,0,article,6,3,7,2,9
W3119601039,2021,125,91,1,article,18,13,1,1,2
W4385298751,2023,127,56,0,article,29,17,2,0,2
W3169676710,2021,124,49,0,article,7,3,2,0,2
W3120506007,2021,116,27,0,article,23,24,0,0,0
W3193659330,2021,120,48,0,article,58,22,0,1,1
W2913139810,2019,117,29,0,article,2,2,9,0,9
W3161191186,2021,116,96,0,article,65,24,8,0,8
W3100089127,2019,116,69,0,article,1186,223,4,0,4
W2972002000,2019,113,315,0,article,27,28,0,0,0
W4385298725,2023,117,28,0,article,27,16,2,0,2
W3012403290,2020,109,38,0,review,10,9,0,0,0
W3080965113,2020,114,264,0,article,7,6,4,4,8
W3131947824,2021,112,61,0,article,15,4,4,2,6
W2957585919,2019,109,37,1,article,5,2,3,1,4
W3107848485,2020,109,63,0,book-chapter,5,2,2,0,2
W3093743393,2020,106,100,1,review,3,1,6,4,10
W4385325063,2023,107,39,0,article,30,16,1,0,1
W2805317933,2019,95,22,0,article,78,35,0,0,0
W3123644773,2021,97,36,0,article,25,5,1,0,1
W4211100364,2019,95,95,1,article,26,24,1,1,2
W4386607677,2023,103,227,0,review,58,46,0,2,2
W3131765257,2021,99,26,0,article,110,52,3,0,3
W2987479291,2019,98,56,0,review,19,12,3,0,3
W3000490253,2020,72,46,0,article,6,4,2,1,3
W4205876010,2022,95,24,0,article,882,21,0,1,1
W3134035453,2021,125,43,0,article,5,2,4,3,7
W4280604807,2022,2,92,0,article,3,2,0,2,2
W4281255434,2022,2,19,0,article,3,1,1,1,2
W4285155549,2022,2,56,0,article,7,5,0,2,2
W4285205875,2022,2,30,0,book-chapter,2,2,1,0,1
W4285248312,2022,2,22,0,article,4,2,0,1,1
W4288828703,2022,2,6,0,book-chapter,2,2,0,0,0
W4289713072,2022,2,19,0,article,3,2,0,0,0
W4290792905,2022,2,37,0,article,1,1,1,3,4
W4294636328,2022,2,15,0,book-chapter,3,3,0,0,0
W4295755923,2022,2,66,0,article,5,5,0,0,0
W4295868802,2022,2,0,0,article,0,0,0,0,0
W4296312291,2022,1,25,0,article,4,2,0,0,0
W4298088776,2022,2,32,0,article,4,2,0,0,0
W4298111496,2022,2,26,0,article,4,2,0,0,0
W4298146309,2022,2,63,0,preprint,24,28,0,0,0
W4311685632,2022,2,23,0,article,3,3,1,1,2
W4311720488,2022,2,24,0,article,6,3,0,0,0
W4322723561,2021,1,0,0,article,0,0,0,0,0
W4390504164,2024,2,9,0,article,1,1,0,0,0
W4391179284,2024,2,82,0,article,2,2,0,1,1
W4391523118,2024,2,0,0,preprint,0,0,1,0,1
W4392710618,2024,2,34,0,article,4,2,0,2,2
W4392715637,2024,2,64,0,article,27,27,1,2,3
W4393357190,2024,2,44,0,article,6,3,1,10,11
W4394756593,2024,2,34,0,article,2,1,0,7,7
W4394788365,2024,2,59,0,book-chapter,3,3,0,0,0
W4398605885,2022,2,0,0,dataset,0,0,0,0,0
W4399560819,2024,2,62,0,article,2,1,0,3,3
W4400020588,2024,2,0,0,article,0,0,0,0,0
W4402007218,2024,3,125,0,article,16,9,0,0,0
W3213648074,2021,15,7,0,article,2,2,0,2,2
W4200231692,2021,15,22,0,article,4,3,2,1,3
W4210969115,2022,15,35,0,article,2,1,2,1,3
W4224982663,2022,15,37,0,article,4,1,3,1,4
W4306291696,2022,15,36,0,article,3,2,2,1,3
W4387296520,2023,15,63,0,article,4,1,7,2,9
W2912625558,2019,22,30,0,article,5,2,1,0,1
W2914320462,2019,22,100,0,article,7,6,5,0,5
W3100227903,2019,21,60,0,preprint,7,4,3,1,4
W3207518684,2021,22,53,0,article,7,4,1,1,2
W4200108758,2021,22,68,0,article,3,1,0,0,0
W2978244740,2019,20,14,0,review,5,1,1,0,1
W3129458625,2021,21,16,0,article,11,8,1,1,2
W3175202410,2021,17,47,0,article,2,2,0,0,0
W3000917497,2020,9,43,0,article,3,1,1,1,2
W3014690756,2020,7,43,0,article,3,2,1,0,1
W3020674185,2020,8,60,0,review,8,2,0,0,0
W3021725727,2020,9,23,0,article,4,2,6,0,6
W3037097670,2020,9,26,0,article,2,2,1,0,1
W3044209104,2020,9,71,0,article,7,3,0,1,1
W3108644135,2020,9,1,0,article,6,4,3,0,3
W3115018416,2020,8,32,0,article,1,3,0,1,1
W3119231497,2021,9,81,0,article,3,2,0,0,0
W3119963393,2021,9,33,0,article,4,3,0,0,0
W3120502725,2021,9,48,0,article,3,1,0,0,0
W3129366020,2020,9,7,0,article,8,5,2,1,3
W3137712251,2021,9,18,0,article,7,3,0,0,0
W3141535301,2021,9,71,0,article,15,8,1,0,1
W3142525323,2021,9,62,0,article,1,1,0,0,0
W3196047252,2021,9,75,0,article,4,3,0,0,0
W3198890959,2021,8,58,0,review,6,6,0,0,0
W3201187759,2021,9,55,0,article,3,2,3,1,4
W3208239073,2021,8,35,0,article,1,1,2,0,2
W4200049170,2021,8,0,0,article,0,0,0,0,0
W4205191975,2022,9,40,0,review,3,2,0,0,0
W4210684351,2022,8,11,0,article,5,2,1,0,1
W4233877108,2020,9,56,0,article,6,3,0,0,0
W4281779338,2022,9,79,0,article,13,7,0,1,1
W4283461363,2022,9,67,0,article,3,1,2,0,2
W4285024880,2022,9,136,0,article,4,4,0,0,0
W4292451723,2022,9,38,0,article,7,3,4,1,5
W4292995258,2022,9,27,0,article,7,3,9,4,13
W4306655032,2022,10,49,0,article,4,2,1,4,5
W4307972109,2021,9,20,0,article,5,1,2,7,9
W4312878367,2022,9,56,0,book-chapter,7,3,0,2,2
W4318542846,2023,9,270,0,review,6,5,0,1,1
W4320496098,2023,9,22,0,article,10,6,4,6,10
W4366174020,2023,10,60,0,article,11,3,3,3,6
W4383344042,2023,9,102,0,review,2,1,0,2,2
W4383872512,2023,10,157,0,article,16,17,0,0,0
W4386945249,2023,9,56,0,article,10,5,1,0,1
W4388273105,2023,8,54,0,article,6,4,5,5,10
W4399047760,2024,11,86,0,article,15,11,0,0,0
W3126895309,2021,15,103,0,article,8,2,0,0,0
W3145887717,2021,15,27,0,article,8,2,3,0,3
W3155332185,2021,15,67,0,article,5,4,4,1,5
W3170132558,2021,15,46,0,article,5,2,2,0,2
W3203309572,2021,15,47,0,article,5,3,0,0,0
W4210293410,2022,17,11,0,article,6,4,1,0,1
W4221113406,2022,15,14,0,review,7,6,0,0,0
W4226150660,2022,15,111,0,review,4,2,0,2,2
W4281774145,2022,15,48,0,article,2,1,0,0,0
W4375948862,2023,12,92,0,review,10,10,0,1,1
W4385583918,2023,15,48,0,review,5,6,0,0,0
W4296474385,2022,0,6,0,article,0,0,0,0,0
W4296511175,2022,0,3,0,article,0,0,0,0,0
W4296831328,2022,0,61,0,preprint,0,0,0,1,1
W4296848875,2022,0,33,0,book-chapter,0,0,0,0,0
W4297154170,2022,0,92,0,preprint,0,0,0,3,3
W4300687784,2022,0,0,0,article,0,0,0,0,0
W4300772910,2022,0,3,0,article,0,0,0,0,0
W4302071588,2022,0,15,0,article,0,0,0,0,0
W4304184974,2022,0,0,0,book,0,0,0,0,0
W4304185073,2022,0,0,0,book-chapter,0,0,0,0,0
W4306662169,2022,0,52,0,preprint,0,0,0,1,1
W4306664926,2022,0,57,0,review,0,0,0,0,0
W4306850858,2022,0,50,0,review,0,0,0,0,0
W4307490471,2022,0,0,0,book-chapter,0,0,0,0,0
W4308080448,2022,0,18,0,article,0,0,0,0,0
W4308527041,2022,0,47,0,article,0,0,0,6,6
W4308658646,2022,0,22,0,article,0,0,0,0,0
W4308844304,2022,0,37,0,preprint,0,0,0,0,0
W4309442775,2022,0,30,0,preprint,0,0,0,2,2
W4310161297,2022,0,0,0,article,0,0,0,0,0
W4310282762,2022,0,11,0,preprint,0,0,0,1,1
W4311518954,2022,0,6,0,article,0,0,0,0,0
W4311599380,2022,0,13,0,article,0,0,0,0,0
W4312181796,2022,0,1,0,article,0,0,0,1,1
W4312330886,2022,0,18,0,article,0,0,0,1,1
W4312614955,2022,0,0,0,article,0,0,0,0,0
W4312674165,2022,0,22,0,book-chapter,0,0,0,0,0
W4312903188,2022,0,0,0,article,0,0,0,0,0
W4240876326,2019,0,0,0,dataset,0,0,0,0,0
W4242614373,2021,0,34,0,book-chapter,0,0,0,0,0
W4243713195,2021,0,34,0,book-chapter,0,0,0,0,0
W4245399985,2021,0,30,0,preprint,0,0,0,0,0
W4246238456,2021,0,34,0,book-chapter,0,0,0,0,0
W3025485895,2020,34,29,0,article,5,3,0,0,0
W2939028651,2019,34,28,0,article,2,2,0,0,0
W3093561133,2020,33,24,0,article,9,11,8,0,8
W2943062665,2019,31,52,0,article,37,35,0,0,0
W3036065329,2020,32,31,0,article,5,4,0,0,0
W4220988959,2022,32,65,0,article,3,4,0,0,0
W2972140586,2019,20,36,0,article,3,2,1,1,2
W3112512988,2020,30,40,0,article,4,4,2,1,3
W3155484326,2021,31,39,0,article,7,1,4,1,5
W4212977232,2022,2,35,0,article,6,5,0,1,1
W4214544773,2020,1,4,0,book-chapter,2,2,0,0,0
W4220806766,2022,2,0,0,article,0,0,0,0,0
W4316022161,2023,2,54,0,article,7,2,0,1,1
W4382403788,2023,2,46,0,article,4,3,0,1,1
W4387808406,2023,2,19,0,article,9,2,0,0,0
W4388934124,2023,2,57,0,article,4,4,0,0,0
W4389141241,2023,1,39,0,article,2,1,0,0,0
W4393284786,2024,2,245,0,article,4,3,0,8,8
W4399710283,2024,2,87,0,article,5,3,0,0,0
W4401442116,2024,3,194,0,article,27,22,0,0,0
W4402169319,2024,3,54,0,article,26,27,0,0,0
W2581750524,2020,1,3,0,article,4,1,0,0,0
W3003182240,2020,1,32,0,preprint,2,1,0,0,0
W3003882842,2020,1,45,0,article,5,6,0,0,0
W3006357465,2020,1,42,0,article,6,4,0,0,0
W3010962221,2020,1,36,0,preprint,5,3,0,0,0
W3012369912,2020,1,0,0,article,0,0,0,0,0
W3014476491,2020,1,39,0,preprint,14,3,0,0,0
W3022063948,2020,1,15,0,article,4,5,1,0,1
W3033718023,2020,1,52,0,article,2,2,1,1,2
W3037339996,2020,1,161,0,preprint,5,3,0,2,2
W3041316116,2020,1,0,0,dataset,0,0,0,0,0
W3047452952,2020,1,57,0,preprint,2,2,0,0,0
W3048489959,2020,1,45,0,article,3,3,0,0,0
W3080808380,2020,1,64,0,article,4,2,0,0,0
W3089426792,2020,1,4,0,article,3,2,0,1,1
W3090413736,2020,1,32,0,preprint,4,3,0,2,2
W3091355678,2020,1,28,0,article,3,1,0,0,0
W3092540437,2020,1,42,0,preprint,5,1,1,0,1
W3092795728,2020,1,40,0,article,2,2,1,0,1
W3093890349,2020,1,31,0,preprint,2,1,0,0,0
W3103417706,2020,1,14,0,preprint,2,1,1,1,2
W3110043613,2020,1,20,0,article,3,3,0,0,0
W3111092176,2020,1,18,0,article,2,1,0,0,0
W3125221999,2020,1,0,0,article,0,0,0,0,0
W3157286423,2021,1,33,0,article,4,7,1,1,2
W3177479752,2021,1,15,0,book-chapter,2,1,1,1,2
W3184253808,2020,1,0,0,article,0,0,0,0,0
W3194042388,2020,1,3,0,article,5,2,1,1,2
W3198548176,2021,1,30,0,article,5,6,0,0,0
W4214497638,2020,1,8,0,book-chapter,2,2,0,0,0
W4214747408,2020,1,39,0,preprint,15,10,0,0,0
W4224265497,2022,1,55,0,article,3,1,0,2,2
W4249777982,2020,1,13,0,book-chapter,4,4,0,0,0
W4296060608,2022,1,35,0,article,10,4,1,0,1
W4385766248,2023,1,13,0,article,8,3,0,0,0
W4386419400,2023,1,46,0,article,2,2,0,1,1
W4387130410,2023,1,192,0,review,7,3,1,3,4
W4389545972,2023,1,30,0,article,8,2,0,0,0
W4390417152,2023,1,25,0,article,7,1,1,1,2
W4391773215,2024,1,17,0,article,9,6,0,0,0
W4394995507,2023,1,16,0,article,3,2,0,0,0
W4398203946,2024,1,45,0,article,3,4,0,3,3
W4399042298,2024,1,110,0,article,15,19,0,0,0
W4400231997,2024,1,40,0,article,4,2,0,0,0
W4400644681,2024,1,107,0,preprint,9,4,0,1,1
W4403327459,2024,1,94,0,article,7,5,0,0,0
W4404915647,2024,1,32,0,article,9,2,0,1,1
W2981213123,2019,0,0,0,article,0,0,0,0,0
W2997148763,2020,0,13,0,article,0,0,0,0,0
W2998190997,2020,0,0,0,article,0,0,0,0,0
W3007194217,2020,0,27,0,preprint,0,0,0,0,0
W3008986041,2020,0,31,0,preprint,0,0,0,1,1
W4251282661,2019,0,0,0,article,0,0,0,0,0
W4252723958,2020,0,17,0,article,0,0,0,0,0
W4253940419,2021,0,31,0,preprint,0,0,0,0,0
W4254505681,2019,0,37,0,preprint,0,0,0,0,0
W4396620005,2024,0,82,0,article,0,0,0,0,0
W4396622491,2024,0,41,0,article,0,0,0,0,0
W4396628368,2024,0,14,0,preprint,0,0,0,3,3
W4396656008,2024,0,42,0,article,0,0,0,0,0
W4397044332,2024,0,73,0,article,0,0,0,5,5
W4397047870,2022,0,0,0,article,0,0,0,0,0
W4397294279,2024,0,37,0,preprint,0,0,0,0,0
W3083484880,2019,0,0,0,article,0,0,0,0,0
W3169553116,2020,0,34,1,preprint,0,0,0,0,0
W3170370233,2020,0,0,0,article,0,0,0,0,0
W3182608123,2020,0,43,0,preprint,0,0,0,3,3
W3183935828,2019,0,0,0,review,0,0,0,0,0
W3191626080,2023,0,50,0,article,0,0,0,1,1
W3202605750,2020,0,0,0,article,0,0,0,0,0
W3203746079,2021,1,0,0,article,0,0,0,0,0
W3206497841,2020,0,0,0,article,0,0,0,0,0
W3206769308,2021,0,5,0,article,0,0,0,0,0
W3208288994,2020,0,0,0,article,0,0,0,0,0
W3212436421,2020,0,0,0,article,0,0,0,0,0
W3214112030,2020,0,0,0,article,0,0,0,0,0
W3215418255,2021,0,28,0,preprint,0,0,0,0,0
W3217744173,2020,0,0,0,preprint,0,0,0,0,0
W4200207968,2021,0,0,0,book-chapter,0,0,0,0,0
W4205820969,2020,0,5,0,dataset,0,0,0,0,0
W4206778352,2020,0,30,0,preprint,0,0,0,0,0
W4220872157,2022,0,0,0,dataset,0,0,0,0,0
W4230817185,2020,0,0,0,book-chapter,0,0,0,0,0
W4233725799,2020,0,0,0,article,0,0,0,0,0
W4236851751,2020,0,0,0,book-chapter,0,0,0,0,0
W4236970182,2020,0,0,0,article,0,0,0,0,0
W4239051499,2020,0,0,0,article,0,0,0,0,0
W4241124298,2020,0,0,0,book-chapter,0,0,0,0,0
W4242023430,2019,0,0,0,article,0,0,0,0,0
W4243355234,2020,0,0,0,article,0,0,0,0,0
W4244917518,2020,0,0,0,article,0,0,0,0,0
W4247283411,2020,0,0,0,article,0,0,0,0,0
W4250677547,2019,0,0,0,article,0,0,0,0,0
W4256047382,2020,0,0,0,preprint,0,0,0,0,0
W4286909266,2021,0,0,0,dataset,0,0,0,0,0
W4287560285,2020,0,0,0,article,0,0,0,0,0
W4287569323,2020,0,0,0,article,0,0,0,0,0
W3162191129,2021,2,25,0,article,4,2,0,0,0
W3162574007,2021,2,30,0,preprint,4,2,0,0,0
W3169090465,2021,2,43,0,preprint,3,2,1,1,2
W3185695176,2021,2,10,0,article,4,1,1,0,1
W3199357142,2021,1,27,0,article,1,1,0,0,0
W3204036718,2021,2,41,0,article,2,1,0,0,0
W3212601102,2021,2,0,0,article,0,0,1,0,1
W3214590231,2021,2,0,0,article,0,0,0,0,0
W3215891087,2021,2,13,0,article,3,1,0,1,1
W3216699215,2021,2,19,0,article,2,1,2,3,5
W4237264117,2021,2,9,0,preprint,3,2,0,0,0
W4391053049,2024,2,0,0,article,0,0,0,0,0
W4391238164,2024,2,27,0,preprint,6,3,0,0,0
W4393147047,2024,2,26,0,article,3,2,2,1,3
W4393411336,2024,2,40,0,article,3,2,0,0,0
W4394910047,2024,2,28,0,article,3,1,1,2,3
W4394959389,2024,2,93,0,article,4,3,0,1,1
W4399508457,2024,2,26,0,article,5,4,0,1,1
W4366782404,2023,0,0,0,article,0,0,0,0,0
W4366783261,2023,0,9,0,article,0,0,0,0,0
W4367145471,2023,0,0,0,article,0,0,0,0,0
W4367147166,2023,0,0,0,preprint,0,0,0,0,0
W4367189530,2023,0,0,0,article,0,0,0,0,0
W4377942970,2023,0,9,0,preprint,0,0,0,0,0
W4378220754,2023,0,43,0,preprint,0,0,0,2,2
W4378632938,2023,0,0,0,article,0,0,0,0,0
W4379114881,2023,0,21,0,article,0,0,0,2,2
W4382537417,2023,0,0,0,dataset,0,0,0,0,0
W4382940599,2023,0,9,0,article,0,0,0,2,2
W4382996293,2023,0,61,0,preprint,0,0,0,4,4
W4383468730,2023,0,0,0,preprint,0,0,0,0,0
W4384485899,2023,0,27,0,article,0,0,0,3,3
W4384570526,2023,0,38,0,preprint,0,0,0,0,0
W4384660945,2023,0,17,0,article,0,0,0,1,1
W4384661839,2023,0,37,0,preprint,0,0,0,0,0
W4384693888,2023,0,0,0,dataset,0,0,0,0,0
W4384699056,2023,0,4,0,article,0,0,0,2,2
W4384700007,2023,0,47,0,article,0,0,0,0,0
W4385839599,2023,0,17,0,article,0,0,0,0,0
W4385925457,2023,0,33,0,preprint,0,0,0,0,0
W4386069705,2023,0,38,0,article,0,0,0,1,1
W4386310881,2023,0,5,0,book-chapter,0,0,0,0,0
W4386329089,2023,0,67,0,article,0,0,0,0,0
W4386331447,2023,0,26,0,article,0,0,0,0,0
W4386336639,2023,0,11,0,book-chapter,0,0,0,0,0
W4386336656,2023,0,0,0,book-chapter,0,0,0,0,0
W4386336658,2023,0,0,0,book,0,0,0,0,0
W4386336669,2023,0,12,0,book-chapter,0,0,0,0,0
W4386336690,2023,0,0,0,book-chapter,0,0,0,0,0
W4386345361,2023,0,19,0,article,0,0,0,0,0
W4386352673,2023,0,23,0,article,0,0,0,2,2
W4386361035,2023,0,38,0,article,0,0,0,0,0
W4386365677,2023,0,14,0,article,0,0,0,0,0
W4386366270,2023,0,0,0,article,0,0,0,0,0
W4386366274,2023,0,0,0,article,0,0,0,0,0
W4386366377,2023,0,0,0,article,0,0,0,0,0
W4386366568,2023,0,0,0,article,0,0,0,0,0
W4386366607,2023,0,0,0,article,0,0,0,0,0
W4386366795,2023,0,0,0,article,0,0,0,0,0
W4386366910,2023,0,0,0,article,0,0,0,0,0
W4386366991,2023,0,0,0,article,0,0,0,0,0
W4386367071,2023,0,0,0,article,0,0,0,0,0
W4386367186,2023,0,0,0,article,0,0,0,0,0
W4386367428,2023,0,0,0,article,0,0,0,0,0
W4386367776,2023,0,0,0,article,0,0,0,0,0
W4386367935,2023,0,0,0,article,0,0,0,0,0
W4386368096,2023,0,0,0,article,0,0,0,0,0
W4386368140,2023,0,0,0,article,0,0,0,0,0
W4386378270,2023,0,0,0,article,0,0,0,0,0
W4386378273,2023,0,0,0,article,0,0,0,0,0
W4386381826,2023,0,0,0,article,0,0,0,0,0
W4386381883,2023,0,0,0,article,0,0,0,0,0
W4386381906,2023,0,0,0,article,0,0,0,0,0
W4386381917,2023,0,0,0,article,0,0,0,0,0
W4386381918,2023,0,0,0,article,0,0,0,0,0
W4386381923,2023,0,0,0,article,0,0,0,0,0
W4386823554,2023,0,44,0,article,0,0,0,3,3
W2725182410,2019,8,25,0,article,2,2,2,0,2
W2896752040,2020,8,33,0,article,2,2,0,0,0
W3081339151,2020,8,40,0,article,2,1,0,1,1
W3095229804,2020,8,58,0,article,10,4,2,0,2
W3172433462,2021,8,81,0,article,4,1,0,0,0
W4225291078,2022,7,25,0,article,9,3,1,0,1
W4312503988,2022,8,76,0,article,5,2,1,0,1
W4313524911,2023,8,65,0,article,2,1,3,7,10
W4321021399,2023,8,39,0,article,2,2,0,4,4
W4361208514,2023,7,52,0,article,3,3,0,0,0
W4389048494,2023,8,11,0,article,50,23,0,1,1
W4396821059,2024,8,260,0,article,3,3,0,2,2
W1534100763,2024,7,26,0,article,8,3,0,0,0
W4381436565,2023,0,0,0,article,0,0,0,0,0
W4381587450,2023,0,30,0,preprint,0,0,0,0,0
W4381942681,2023,0,33,0,article,0,0,0,0,0
W4382199902,2023,0,25,0,article,0,0,0,1,1
W4382394467,2023,0,8,0,article,0,0,0,1,1
W4382936272,2023,0,33,0,article,0,0,0,2,2
W4383498595,2023,0,14,0,preprint,0,0,0,0,0
W4385341848,2023,0,55,0,book-chapter,0,0,0,1,1
W4385459562,2023,0,58,0,preprint,0,0,0,5,5
W4385464272,2023,0,0,0,article,0,0,0,0,0
W4385479481,2023,0,20,0,review,0,0,0,0,0
W4385500907,2023,0,14,0,preprint,0,0,0,0,0
W4385512548,2023,0,12,0,article,0,0,0,0,0
W4385638241,2023,0,27,0,preprint,0,0,0,1,1
W4385810333,2023,0,9,0,preprint,0,0,0,0,0
W4385999491,2023,0,0,0,article,0,0,0,0,0
W2921245127,2019,15,50,0,article,7,2,1,0,1
W2970297691,2019,14,61,0,article,3,2,0,0,0
W3017743071,2020,14,25,1,article,5,2,0,0,0
W3110932676,2020,14,129,0,article,21,20,0,0,0
W3215599786,2021,14,16,0,article,4,1,2,5,7
W4213285446,2022,14,55,0,article,5,1,3,5,8
W4283466230,2022,14,34,0,article,5,2,5,2,7
W2954113953,2019,61,69,0,review,4,2,2,0,2
W3159616808,2021,63,59,0,article,3,1,7,1,8
W2901073342,2019,60,9,0,article,11,3,6,1,7
W3004969124,2020,58,49,0,article,8,5,1,0,1
W4280503999,2022,0,3,0,article,0,0,0,0,0
W4280557144,2022,0,0,0,article,0,0,0,0,0
W4280577283,2022,0,0,0,article,0,0,0,0,0
W4280583995,2022,0,11,0,preprint,0,0,0,0,0
W4280608893,2022,0,29,0,preprint,0,0,0,0,0
W4282965925,2022,0,22,0,article,0,0,0,0,0
W4283359469,2022,0,0,0,article,0,0,0,0,0
W4285058459,2022,0,0,0,article,0,0,0,0,0
W4285060518,2022,0,0,0,article,0,0,0,0,0
W4285061132,2022,0,0,0,article,0,0,0,0,0
W4285061343,2022,0,0,0,article,0,0,0,0,0
W4285140385,2022,0,45,0,book-chapter,0,0,0,2,2
W4285143757,2022,0,0,0,article,0,0,0,0,0
W4285171229,2022,0,0,0,article,0,0,0,0,0
W4285195055,2022,0,0,0,article,0,0,0,0,0
W4285202620,2022,0,72,0,article,0,0,0,1,1
W4285215963,2022,0,0,0,article,0,0,0,0,0
W4285275670,2022,0,0,0,article,0,0,0,0,0
W4285286982,2022,0,176,0,book-chapter,0,0,0,6,6
W4285328181,2021,0,3,0,article,0,0,0,0,0
W4285474857,2021,0,113,0,dataset,0,0,0,0,0
W4285585988,2022,0,0,0,article,0,0,0,0,0
W4285601623,2022,0,18,0,article,0,0,0,3,3
W4285676447,2022,1,12,0,article,5,1,0,2,2
W4286461917,2022,0,7,0,article,0,0,0,3,3
W4286482101,2019,0,0,0,preprint,0,0,0,0,0
W4287104600,2021,0,0,0,article,0,0,0,0,0
W4287995879,2019,0,0,0,article,0,0,0,0,0
W4288046458,2022,0,0,0,article,0,0,0,0,0
W4288048321,2022,0,0,0,article,0,0,0,0,0
W4289705445,2022,0,0,0,article,0,0,0,0,0
W4292843500,2019,0,10,0,article,0,0,0,0,0
W4293339195,2022,0,3,0,article,0,0,0,0,0
W2406568872,2020,4,4,0,article,6,2,0,0,0
W2606791216,2020,4,2,0,article,3,1,2,1,3
W2608491380,2020,4,0,0,review,0,0,0,0,0
W2608872246,2020,4,4,0,article,5,3,0,0,0
W2614156555,2020,4,10,0,article,4,1,1,1,2
W2809005566,2020,9,16,0,preprint,5,2,0,0,0
W3006758318,2020,9,53,0,article,12,7,0,0,0
W3030190444,2020,9,49,0,article,33,17,0,1,1
W3036295914,2020,9,54,0,article,3,2,1,2,3
W3036841168,2020,9,30,0,preprint,4,2,3,1,4
W3037713669,2020,9,34,0,preprint,3,2,3,1,4
W3045703125,2020,9,35,0,preprint,3,2,0,1,1
W3082780987,2020,9,65,0,article,6,2,3,0,3
W3089684342,2020,9,54,0,preprint,5,2,3,2,5
W3095323294,2021,9,53,0,article,4,1,2,0,2
W3127211432,2021,9,17,0,article,3,3,2,0,2
W3190670786,2021,9,22,0,article,21,21,0,0,0
W3204310360,2021,9,93,0,article,5,3,0,2,2
W4220911425,2022,9,30,0,article,2,1,0,0,0
W4221166766,2022,9,37,0,article,4,1,2,1,3
W4225694756,2021,9,13,0,article,12,11,0,0,0
W4293339163,2022,5,3,0,article,14,7,2,0,2
W4306316564,2022,8,72,0,review,11,11,0,0,0
W4377092330,2023,9,28,0,article,5,2,0,2,2
W2724755564,2020,7,5,0,article,3,2,0,0,0
W3030196398,2020,8,27,0,preprint,5,4,0,1,1
W3089873956,2020,2,11,0,article,5,2,1,1,2
W3090016603,2020,2,12,0,article,4,4,1,0,1
W3090701096,2020,2,9,0,book-chapter,4,3,0,0,0
W3093778715,2020,2,0,0,article,0,0,0,0,0
W3094121725,2020,2,10,0,article,3,2,1,1,2
W3094199247,2020,2,46,0,book-chapter,5,2,1,1,2
W3103724875,2020,2,39,0,article,10,6,0,0,0
W3113939472,2020,2,27,0,article,1,1,0,0,0
W3118327402,2020,2,23,0,article,3,2,0,1,1
W3128583998,2021,2,33,0,article,6,1,0,2,2
W3133567677,2021,2,33,0,article,8,1,2,5,7
W3151560159,2020,2,58,0,book-chapter,4,3,1,0,1
W3170846394,2020,2,0,0,preprint,0,0,0,0,0
W3214410673,2021,2,19,0,article,2,3,1,2,3
W4233186890,2020,2,6,0,book-chapter,1,1,0,0,0
W4288059384,2022,2,31,0,book-chapter,3,1,2,0,2
W4288059413,2022,2,6,0,book-chapter,6,2,0,0,0
W4321495990,2023,2,47,0,article,7,6,0,1,1
W4360584585,2023,2,0,0,article,0,0,1,0,1
W4363649360,2023,2,7,0,article,1,2,0,0,0
W4367333319,2023,2,12,0,book-chapter,3,1,2,0,2
W4367333377,2023,2,31,0,book-chapter,4,2,0,8,8
W4367359197,2023,2,12,0,book-chapter,1,1,0,4,4
W4376270213,2023,2,24,0,article,2,2,0,1,1
W4376603715,2023,2,70,0,article,2,1,0,3,3
W4379107613,2023,2,40,0,article,14,5,0,0,0
W4379144999,2023,2,50,0,article,7,4,0,1,1
W4379528398,2023,2,58,0,book-chapter,1,1,0,0,0
W4380550821,2023,2,28,0,book-chapter,3,2,0,3,3
W4384789096,2023,3,0,0,book,0,0,0,0,0
W4385455333,2023,2,35,0,article,3,3,0,1,1
W4386265998,2023,2,9,0,book-chapter,6,3,1,0,1
