paperid,year,date,cited_by_count,reference_count,citation_count,patent_count
W3180677349,2021,2021-07-08,0,0,0,0
W3181187121,2021,2021-07-06,0,109,0,0
W3182605709,2020,2020-06-10,0,0,0,0
W3188750497,2021,2021-08-05,0,59,0,0
W3191175296,2021,2021-07-28,0,4,0,0
W3191671823,2021,2021-06-21,0,19,0,0
W3192387729,2021,2021-07-28,0,3,0,0
W3196168706,2021,2021-08-25,0,0,0,0
W3196348255,2020,2020-10-19,0,7,0,0
W3197789086,2020,2020-04-16,0,0,0,0
W3197912973,2021,2021-08-27,0,1,0,0
W2339525834,2023,2023-05-30,0,36,0,0
W3088026114,2020,2020-09-10,42,34,40,0
W3088791031,2021,2021-01-01,42,29,42,0
W3090910518,2020,2020-01-01,42,0,41,0
W4291014842,2022,2022-08-11,42,57,34,0
W4386636748,2023,2023-09-01,42,21,41,0
W4389394632,2023,2023-12-06,1,55,1,0
W4389620980,2023,2023-11-01,1,21,1,0
W4389933213,2023,2023-12-19,1,67,1,0
W4390053455,2023,2023-12-21,1,58,1,0
W4390480932,2023,2023-12-12,1,12,1,0
W4390872463,2023,2023-10-01,1,36,1,0
W4390892729,2024,2024-01-16,1,54,1,0
W4391215200,2024,2024-01-25,1,34,1,0
W4391223796,2024,2024-01-01,1,71,1,0
W4391227394,2024,2024-01-24,1,12,1,0
W4391558701,2024,2024-02-06,1,20,1,0
W4391979710,2023,2023-01-01,1,170,1,0
W4392295194,2024,2024-02-29,1,99,1,0
W4392647094,2024,2024-03-11,1,25,1,0
W4393699714,2022,2022-01-30,1,0,1,0
W4393763246,2020,2020-04-08,1,0,1,0
W4393796001,2023,2023-01-30,1,0,1,0
W4393834623,2021,2021-07-08,1,0,1,0
W4393889122,2023,2023-07-12,1,0,1,0
W4394595011,2024,2024-04-09,1,133,1,0
W4394873115,2024,2024-04-16,1,42,1,0
W4394948163,2024,2024-05-12,1,9,1,0
W4396662161,2024,2024-01-01,1,5,1,0
W4396907623,2024,2024-05-14,1,37,1,0
W4396914855,2024,2024-05-15,1,31,1,0
W4397032035,2024,2024-05-01,1,186,1,0
W4398147450,2024,2024-05-01,1,15,1,0
W4399280868,2024,2024-06-01,1,0,1,0
W4399366166,2024,2024-06-05,1,95,1,0
W4399485159,2024,2024-06-10,1,35,1,0
W4399761440,2024,2024-06-18,1,64,0,0
W4399934440,2024,2024-06-24,1,32,1,0
W4400270292,2024,2024-07-03,1,40,0,0
W4400390910,2024,2024-07-06,1,98,1,0
W4401075588,2024,2024-07-01,1,18,1,0
W4401194899,2024,2024-07-30,1,65,1,0
W4401228740,2024,2024-07-31,1,43,1,0
W4401328298,2024,2024-08-05,1,12,1,0
W4401749988,2024,2024-08-22,1,11,1,0
W4401957789,2024,2024-08-28,1,60,1,0
W4402451501,2024,2024-01-01,1,0,1,0
W4402459058,2024,2024-09-11,1,23,0,0
W4402513845,2024,2024-09-13,1,0,1,0
W4402715951,2024,2024-06-16,1,48,1,0
W4402727137,2024,2024-06-16,1,43,1,0
W4403097986,2024,2024-10-03,1,0,0,0
W4403450989,2024,2024-10-16,1,52,1,0
W4403896030,2024,2024-10-15,1,58,1,0
W4404133525,2024,2024-06-23,1,7,1,0
W4404171396,2024,2024-11-08,1,42,2,0
W4404372699,2024,2024-11-14,1,48,1,0
W4404950135,2024,2024-12-03,1,33,1,0
W2942492699,2019,2019-04-25,13,50,13,0
W2980797207,2019,2019-10-01,13,25,14,0
W2992138171,2019,2019-12-06,13,30,13,0
W3030481596,2020,2020-05-29,13,4,13,0
W3037959575,2020,2020-06-26,13,36,13,0
W3040439981,2020,2020-05-01,13,0,13,0
W3045391543,2020,2020-07-25,13,20,11,0
W3113209500,2020,2020-12-10,13,37,13,0
W3124900490,2023,2023-03-01,13,97,13,0
W3125187314,2020,2020-08-05,13,42,13,0
W4205889800,2022,2022-01-05,13,33,13,0
W4225263311,2022,2022-05-02,13,37,13,0
W4286631870,2022,2022-07-06,13,52,13,0
W4364322563,2023,2023-04-10,13,36,13,0
W4381661958,2023,2023-06-21,13,61,9,0
W2551627229,2020,2020-01-14,11,61,11,0
W2784502987,2021,2021-12-01,11,17,11,0
W2945374472,2019,2019-05-24,11,50,11,0
W2973046746,2019,2019-09-13,11,28,11,0
W2979157508,2019,2019-09-30,11,33,11,0
W2979305040,2019,2019-10-11,11,90,10,0
W2993806790,2019,2019-12-05,11,47,11,0
W3003863678,2019,2019-10-01,11,52,11,0
W3004585527,2020,2020-02-05,11,30,10,0
W3020062769,2020,2020-04-27,11,14,11,0
W3024614976,2020,2020-05-15,11,14,11,1
W3031476660,2020,2020-05-29,11,19,11,0
W3033116523,2020,2020-06-06,11,66,11,1
W3047701634,2020,2020-08-07,11,41,10,0
W3099375359,2020,2020-01-01,11,0,10,0
W3127884219,2021,2021-01-01,11,12,11,0
W3135523653,2021,2021-01-01,11,35,11,0
W3152495422,2021,2021-04-19,11,52,11,0
W3184522329,2021,2021-07-28,11,126,11,0
W3210819517,2021,2021-11-05,11,28,11,1
W3214920668,2021,2021-11-18,11,35,10,0
W4200421901,2021,2021-12-15,11,80,11,0
W4200427595,2021,2021-12-04,11,42,12,0
W4213086254,2022,2022-01-01,11,84,11,0
W4226207526,2021,2021-12-16,11,42,11,0
W4307693138,2022,2022-10-31,11,34,11,0
W4308500239,2022,2022-11-05,11,54,11,0
W4312876707,2022,2022-01-01,11,30,11,0
W4318428653,2023,2023-01-29,11,8,11,0
W4318481935,2023,2023-01-06,11,52,11,0
W4318830390,2023,2023-02-01,11,104,10,0
W2914619357,2019,2019-02-10,196,53,196,1
W3034017249,2020,2020-11-17,167,81,104,0
W2911988913,2019,2019-02-04,6,11,4,0
W2942630545,2019,2019-04-29,6,13,6,0
W2945176765,2020,2020-04-06,6,23,6,0
W2953357161,2019,2019-01-01,6,43,6,0
W2995621587,2019,2019-11-12,6,5,6,0
W2996704998,2019,2019-01-01,6,0,6,0
W3000755173,2019,2019-11-01,6,24,6,0
W3006839625,2019,2019-06-25,6,0,6,0
W3012049276,2020,2020-03-01,6,10,5,0
W3014637930,2020,2020-01-01,6,30,6,0
W3022869908,2020,2020-04-29,6,13,6,0
W3023995820,2020,2020-04-29,6,23,6,0
W3092155936,2020,2020-10-01,6,7,4,0
W3108144709,2020,2020-11-27,6,48,7,0
W3108958519,2020,2020-11-25,6,25,6,0
W3112877131,2020,2020-12-18,6,48,6,0
W3120984464,2021,2021-01-13,6,49,6,0
W3136672375,2021,2021-01-01,6,11,6,0
W3142026535,2021,2021-04-02,6,42,6,0
W3143391748,2021,2021-04-02,6,9,5,0
W3172627932,2021,2021-06-11,6,65,6,0
W3184326578,2021,2021-07-16,6,45,7,0
W3186994875,2021,2021-02-01,6,0,6,0
W3191678423,2021,2021-08-04,6,14,6,0
W3205565515,2021,2021-10-06,6,42,6,1
W3205709374,2021,2021-07-21,6,29,6,0
W3206357538,2021,2021-10-19,6,42,6,0
W3208319187,2021,2021-10-28,6,13,6,0
W3209901280,2021,2021-11-02,6,132,6,0
W3214702028,2021,2021-11-02,6,8,6,0
W3214716338,2021,2021-11-17,6,48,6,0
W3217110623,2021,2021-12-02,6,55,6,0
W3217407249,2021,2021-12-02,6,53,3,0
W4200083843,2021,2021-12-20,6,62,6,0
W4200172248,2021,2021-12-08,6,52,6,0
W4200244553,2021,2021-12-01,6,40,6,0
W4200484146,2021,2021-12-14,6,7,5,0
W4214650739,2022,2022-03-01,6,22,6,0
W4220879101,2022,2022-03-23,6,14,5,0
W4225266479,2022,2022-05-01,6,43,6,0
W2955271331,2019,2019-06-29,22,82,23,0
W2969660190,2019,2019-08-23,22,20,22,0
W2974866372,2019,2019-09-17,22,85,21,0
W3124300503,2021,2021-01-04,22,41,22,0
W4206007985,2022,2022-01-19,22,38,23,1
W4239429153,2021,2021-04-29,0,34,0,0
W4387440602,2023,2023-10-09,6,70,6,0
W4389040134,2023,2023-11-27,6,29,6,0
W4389684460,2023,2023-12-12,6,58,6,0
W2919065603,2019,2019-03-05,5,47,5,0
W2972425031,2019,2019-01-01,5,14,5,0
W3033475262,2020,2020-06-05,5,35,5,0
W3060955068,2020,2020-08-19,5,23,5,0
W3152943983,2021,2021-01-01,5,59,6,0
W3157664688,2021,2021-04-26,5,23,5,0
W3198731039,2024,2024-01-01,5,51,4,0
W3203859089,2021,2021-09-23,5,46,5,0
W4225146923,2022,2022-04-29,5,59,5,0
W4225359679,2022,2022-03-16,5,28,4,0
W4309688488,2022,2022-11-22,5,35,5,0
W4327910379,2023,2023-03-20,5,14,6,0
W4381158022,2023,2023-05-10,5,53,5,0
W4387948934,2023,2023-10-26,5,87,5,0
W4389778117,2023,2023-12-15,5,28,5,0
W4391897699,2024,2024-02-17,5,234,4,0
W4392378610,2024,2024-03-01,5,32,4,0
W4403091086,2024,2024-10-03,5,61,5,0
W3129831264,2021,2021-01-01,4,9,4,0
W3131042167,2021,2021-02-20,4,5,4,0
W3164828858,2021,2021-05-25,4,64,4,0
W3209723757,2021,2021-10-25,4,29,4,0
W4211093434,2022,2022-01-01,4,37,4,0
W4221022508,2022,2022-03-08,4,65,4,0
W4224276713,2022,2022-09-01,4,32,4,0
W4283375983,2022,2022-06-01,4,44,4,0
W4309175895,2022,2022-11-15,4,48,4,0
W4315927746,2023,2023-01-12,4,48,3,0
W4324338776,2023,2023-01-01,4,18,4,0
W4366603555,2023,2023-04-21,4,72,4,0
W4372194402,2023,2023-05-05,4,50,4,0
W4382584536,2023,2023-06-28,4,39,4,0
W4386523695,2023,2023-09-07,4,24,4,0
W4387934941,2023,2023-10-25,4,51,4,0
W4391348074,2024,2024-01-30,4,80,4,0
W4396723770,2024,2024-05-08,4,70,4,0
W2999738570,2020,2020-01-14,3,20,3,0
W3014560949,2020,2020-03-31,3,0,2,0
W3016454047,2020,2020-04-20,3,13,3,0
W3019942695,2020,2020-04-25,3,18,3,0
W3021834743,2020,2020-04-16,3,62,3,0
W3025416726,2020,2020-05-01,3,2,3,0
W3030161897,2020,2020-05-25,3,11,3,0
W3033329030,2020,2020-06-05,3,29,3,0
W3037530974,2020,2020-06-26,3,17,3,0
W3049115581,2021,2021-01-15,3,36,3,0
W3075290747,2020,2020-08-17,3,27,3,0
W3081028438,2020,2020-08-25,3,39,4,0
W3086825610,2020,2020-08-01,3,21,3,0
W3089413274,2020,2020-09-25,3,10,3,0
W3092586708,2020,2020-10-08,3,46,3,0
W3093846434,2020,2020-10-15,3,17,3,0
W3094078729,2020,2020-10-01,3,40,3,0
W3095226250,2020,2020-11-05,3,32,3,0
W3096693050,2020,2020-10-11,3,21,3,0
W3100629840,2020,2020-11-17,3,31,3,0
W3105445037,2020,2020-11-13,3,35,3,0
W3109162131,2020,2020-11-23,3,37,3,0
W3109281256,2020,2020-11-28,3,19,3,0
W3110918953,2020,2020-01-01,3,11,3,0
W3116574893,2020,2020-10-01,3,67,3,0
W3130335965,2020,2020-12-01,3,18,3,0
W3130530591,2020,2020-12-01,3,31,3,0
W3156066067,2020,2020-01-01,3,22,3,0
W3174171933,2021,2021-06-01,3,21,3,0
W3204622593,2021,2021-08-30,3,15,3,0
W3205443264,2021,2021-10-22,3,32,3,0
W3217416699,2021,2021-09-29,3,16,3,0
W4220668921,2022,2022-03-18,3,16,3,0
W4248352888,2020,2020-05-07,3,0,3,0
W4281651043,2022,2022-06-06,3,9,3,0
W4282916860,2022,2022-06-14,3,56,3,0
W4311938348,2022,2022-12-08,3,47,3,0
W4320487176,2023,2023-02-13,3,98,3,0
W4360993195,2023,2023-03-27,3,32,3,0
W4367173227,2023,2023-04-27,3,70,3,0
W4382402969,2023,2023-06-27,3,35,3,0
W4384024977,2023,2023-07-12,3,31,2,0
W4386067806,2023,2023-08-22,3,35,3,0
W4387948442,2023,2023-10-26,3,63,3,0
W4389704067,2023,2023-12-14,3,0,3,0
W4389780856,2023,2023-12-15,3,102,3,0
W4390586810,2024,2024-01-04,3,35,2,0
W4393141091,2024,2024-01-22,3,32,3,0
W1582578229,2020,2020-09-11,2,3,2,0
W2940642560,2019,2019-04-27,2,36,2,0
W2999692083,2020,2020-01-01,2,5,2,0
W2999849642,2020,2020-01-03,2,0,2,0
W3005069517,2020,2020-02-07,2,8,2,0
W3005835653,2020,2020-02-16,2,40,2,0
W3009746454,2020,2020-02-01,2,21,2,0
W3010034067,2020,2020-01-01,2,49,2,0
W3015222132,2020,2020-04-01,2,0,2,0
W3021535442,2020,2020-05-07,2,21,2,0
W3027635939,2020,2020-05-15,2,5,2,0
W3029760158,2020,2020-06-01,2,60,2,0
W3031542180,2020,2020-05-29,2,80,2,0
W3034099557,2020,2020-06-01,2,0,2,0
W3036848980,2020,2020-06-16,2,48,2,0
W3038822014,2020,2020-07-07,2,93,1,0
W3041738863,2020,2020-03-01,2,12,2,0
W3041941942,2020,2020-07-12,2,23,1,0
W3046149928,2020,2020-07-28,2,37,3,0
W3048680556,2020,2020-08-10,2,34,3,0
W3091241922,2020,2020-10-02,2,54,2,0
W3094878163,2020,2020-11-02,2,17,2,0
W3094891602,2020,2020-08-17,2,0,2,0
W3096174956,2020,2020-08-17,2,0,2,0
W3096649504,2020,2020-10-20,2,0,2,0
W3096731214,2020,2020-10-20,2,0,2,0
W3097581365,2020,2020-10-20,2,0,2,0
W3098098087,2020,2020-01-01,2,1,2,0
W3099809356,2020,2020-01-01,2,9,2,0
W3100031932,2020,2020-11-16,2,9,2,0
W3101651555,2020,2020-07-16,2,57,2,0
W3101721309,2020,2020-01-01,2,8,2,0
W3104673424,2020,2020-11-12,2,42,2,0
W3107312282,2020,2020-11-22,2,22,2,0
W3108492989,2020,2020-10-01,2,0,2,0
W3119662734,2020,2020-01-01,2,58,1,0
W3123489258,2020,2020-12-02,2,43,2,0
W3127123205,2020,2020-11-06,2,41,2,0
W3127556216,2020,2020-01-01,2,15,2,0
W3131386587,2020,2020-10-24,2,17,2,0
W3131615156,2020,2020-12-30,2,0,2,0
W3177126002,2021,2021-06-17,2,20,2,0
W3184269590,2021,2021-07-21,2,40,2,0
W3186083223,2022,2022-06-07,2,33,2,0
W3190898117,2021,2021-08-11,2,40,2,0
W3011894438,2020,2020-03-16,9,0,9,0
W3017016312,2020,2020-04-17,9,0,7,0
W3093248952,2020,2020-10-15,9,55,9,0
W3117890995,2020,2020-01-01,9,21,9,0
W3135479466,2021,2021-03-03,9,74,9,0
W3195597905,2021,2021-08-25,9,42,9,0
W4280586586,2022,2022-05-13,9,64,9,0
W4294662094,2022,2022-09-05,9,38,9,0
W4311897943,2022,2022-12-01,9,35,9,0
W4360977150,2023,2023-03-08,9,46,7,0
W4383711050,2023,2023-07-07,9,98,9,0
W4392240689,2024,2024-02-28,9,64,9,0
W4400819846,2024,2024-07-19,0,28,0,0
W4400822347,2024,2024-07-19,0,7,0,0
W4401070869,2024,2024-07-29,0,22,0,0
W4401078598,2024,2024-07-29,0,0,0,0
W4401158694,2024,2024-07-29,0,55,0,0
W4401286388,2024,2024-08-03,0,0,0,0
W4401323282,2024,2024-08-05,0,33,0,0
W4401338757,2024,2024-07-01,0,35,0,0
W4401340869,2024,2024-08-05,0,0,0,0
W4401355064,2024,2024-08-06,0,7,0,0
W4401362077,2024,2024-07-15,0,12,0,0
W4401744262,2024,2024-08-22,0,53,0,0
W4401823241,2024,2024-08-01,0,1,0,0
W4401852346,2024,2024-08-23,0,108,0,0
W4401992301,2024,2024-08-29,0,0,0,0
W4403120218,2024,2024-07-10,0,11,0,0
W4403883449,2024,2024-10-26,0,0,0,0
W4403889229,2024,2024-10-30,0,29,0,0
W4403889834,2024,2024-10-30,0,48,0,0
W4403889913,2024,2024-10-30,0,75,0,0
W4226339264,2021,2021-01-01,0,0,0,0
W4229005514,2022,2022-03-21,0,13,0,0
W4229067356,2022,2022-05-05,0,0,0,0
W4231271600,2019,2019-07-01,0,0,0,0
W4390042347,2023,2023-12-01,0,0,0,0
W4390042404,2023,2023-12-01,0,0,0,0
W4390042507,2023,2023-12-01,0,0,0,0
W4390042520,2023,2023-12-01,0,0,0,0
W4390042579,2023,2023-12-01,0,0,0,0
W4390054619,2023,2023-12-21,0,33,0,0
W4390063023,2023,2023-12-21,0,0,0,0
W4390063653,2023,2023-12-01,0,13,0,0
W4390065239,2023,2023-12-01,0,0,0,0
W4390065250,2023,2023-12-01,0,0,0,0
W4390065648,2023,2023-12-01,0,0,0,0
W4390065732,2023,2023-12-01,0,0,0,0
W4390081392,2023,2023-12-21,0,18,0,0
W4390081562,2023,2023-12-01,0,0,0,0
W4390081735,2023,2023-12-01,0,0,0,0
W4390082392,2023,2023-12-01,0,0,0,0
W4390082422,2023,2023-12-01,0,0,0,0
W4390082515,2023,2023-12-01,0,0,0,0
W4390083786,2023,2023-12-01,0,0,0,0
W4390083813,2023,2023-12-01,0,0,0,0
W4390083847,2023,2023-12-01,0,0,0,0
W4390645949,2023,2023-12-01,0,0,0,0
W4390872904,2023,2023-10-01,0,41,0,0
W4390874298,2023,2023-10-01,0,36,0,0
W4390874731,2023,2023-12-05,0,24,0,0
W4390935821,2024,2024-01-01,0,0,0,0
W4390940292,2024,2024-01-17,0,16,0,0
W4391322382,2024,2024-01-29,0,8,0,0
W4391322691,2024,2024-01-29,0,55,0,0
W4391322866,2024,2024-01-29,0,15,0,0
W4391324155,2024,2024-01-29,0,2,0,0
W4391357245,2024,2024-01-30,0,1,0,0
W4391590562,2024,2024-02-06,0,64,0,0
W4391737990,2024,2024-02-01,0,49,0,0
W4392167655,2024,2024-02-24,0,15,0,0
W4392167681,2024,2024-02-26,0,22,0,0
W4392169665,2024,2024-02-24,0,44,0,0
W4392172127,2024,2024-01-01,0,0,0,0
W4392174008,2024,2024-01-01,0,0,0,0
W4392191542,2024,2024-02-27,0,43,0,0
W4392201679,2024,2024-02-21,0,40,0,0
W4392231371,2024,2024-02-28,0,0,0,0
W4392231768,2024,2024-02-28,0,0,0,0
W4392238440,2024,2024-02-28,0,40,0,0
W4392242661,2024,2024-02-28,0,47,0,0
W4392248846,2024,2024-01-01,0,0,0,0
W4392252190,2024,2024-01-01,0,40,0,0
W4392630664,2024,2024-03-09,0,0,0,0
W4392633403,2024,2024-03-10,0,4,0,0
W4393028706,2024,2024-01-09,0,0,0,0
W4393052138,2024,2024-03-21,0,10,0,0
W4393335274,2024,2024-03-29,0,24,0,0
W4393532646,2023,2023-10-31,0,0,0,0
W4393563840,2021,2021-06-26,0,0,0,0
W4393570475,2024,2024-04-02,0,12,0,0
W4393573781,2024,2024-04-02,0,13,0,0
W4393780106,2023,2023-10-31,0,0,0,0
W4393894962,2021,2021-06-26,0,0,0,0
W4393971288,2023,2023-01-01,0,0,0,0
W4393973446,2024,2024-02-26,0,26,0,0
W4393986758,2024,2024-04-04,0,16,0,0
W4393999979,2024,2024-04-05,0,41,0,0
W4394002266,2024,2024-01-01,0,69,0,0
W4394006178,2024,2024-04-05,0,23,0,0
W4394055489,2021,2021-07-05,0,0,0,0
W4394088074,2022,2022-01-01,0,0,0,0
W4394180616,2022,2022-01-01,0,0,0,0
W4394767317,2024,2024-01-01,0,6,0,0
W4394767776,2024,2024-01-01,0,11,0,0
W4292842840,2019,2019-01-01,1,9,1,0
W4292844155,2019,2019-01-01,1,9,1,0
W4293199774,2022,2022-08-24,1,0,1,0
W4293281883,2022,2022-08-24,1,133,0,0
W4294992443,2022,2022-09-01,1,11,1,0
W4295008760,2022,2022-09-09,1,41,1,0
W4297237094,2022,2022-07-03,1,32,1,0
W4297349458,2022,2022-06-26,1,0,0,0
W4299614454,2022,2022-01-01,1,5,1,0
W4309301191,2022,2022-11-18,1,20,1,0
W4309301214,2022,2022-11-18,1,31,1,0
W4309995216,2022,2022-11-07,1,10,1,0
W4311214666,2022,2022-10-30,1,16,1,0
W4311354507,2022,2022-12-12,1,57,1,0
W4312611150,2022,2022-10-23,1,27,1,0
W4312898288,2022,2022-03-07,1,31,1,0
W4312941184,2022,2022-01-01,1,0,1,0
W4312981073,2022,2022-01-01,1,0,1,0
W4313145208,2022,2022-12-21,1,43,1,0
W4317378113,2023,2023-01-18,1,1,1,0
W4319736990,2022,2022-12-31,1,13,1,0
W4323808222,2023,2023-03-10,1,24,1,0
W4361282840,2023,2023-03-27,1,30,1,0
W4366522243,2023,2023-01-01,1,31,1,0
W4366550450,2023,2023-04-19,1,40,1,0
W3045548361,2020,2020-07-29,0,0,0,0
W3081545560,2020,2020-08-28,0,8,0,0
W3081666406,2020,2020-09-02,0,0,0,0
W3083491581,2020,2020-07-15,0,3,0,0
W3085450043,2020,2020-09-08,0,13,0,0
W3089119193,2020,2020-09-22,0,116,0,0
W3091831127,2020,2020-10-05,0,32,0,0
W3091914370,2020,2020-10-01,0,0,0,0
W3093485134,2020,2020-10-22,0,22,0,0
W3094740973,2020,2020-10-28,0,0,0,0
W3103238110,2020,2020-11-10,0,40,0,0
W3107113782,2020,2020-11-02,0,0,0,0
W3107537145,2020,2020-11-03,0,0,0,0
W3107567124,2020,2020-12-02,0,45,0,0
W3109089597,2020,2020-11-03,0,0,0,0
W3109110546,2020,2020-10-01,0,0,0,0
W3109920104,2020,2020-10-01,0,0,0,0
W3110660950,2020,2020-12-15,0,38,0,0
W3110868570,2020,2020-01-01,0,0,0,0
W3111016018,2020,2020-12-01,0,0,0,0
W3111401122,2020,2020-12-16,0,19,0,0
W3112488070,2020,2020-12-14,0,5,0,0
W4234825861,2019,2019-01-01,17,39,16,0
W4389002431,2023,2023-11-26,17,146,18,0
W3004153116,2020,2020-01-30,16,124,17,0
W3082603456,2020,2020-01-09,16,60,16,0
W3091810574,2020,2020-09-23,16,15,16,0
W4229061916,2022,2022-05-07,16,58,16,0
W4247974779,2019,2019-08-14,16,46,17,0
W4390913831,2024,2024-01-16,16,198,16,0
W4391484346,2024,2024-02-01,16,98,16,0
W2970085661,2019,2019-01-01,15,32,15,0
W3083840000,2020,2020-09-07,15,48,15,0
W3120514561,2021,2021-01-03,15,39,16,0
W3174772463,2021,2021-06-23,15,25,15,0
W3206798678,2021,2021-10-11,15,42,14,0
W4210900995,2022,2022-02-08,15,45,16,0
W4281264500,2022,2022-06-12,15,87,15,0
W4306742826,2022,2022-09-01,15,68,15,0
W4322773360,2023,2023-03-01,15,158,16,0
W4323313899,2023,2023-03-06,15,55,15,0
W4365142444,2023,2023-04-12,15,51,15,0
W4385248382,2023,2023-07-25,15,35,15,0
W4386544940,2023,2023-09-08,15,92,13,0
W4386566010,2023,2023-09-09,15,98,15,0
W4388696159,2023,2023-11-15,15,16,15,0
W2960776468,2019,2019-07-08,14,61,14,0
W2982296372,2019,2019-07-01,14,30,14,0
W4220738176,2022,2022-03-28,14,56,14,0
W4300865435,2022,2022-10-03,14,202,14,0
W4317214254,2023,2023-01-18,14,144,14,0
W4378652369,2023,2023-05-29,14,148,15,0
W4380146570,2023,2023-06-01,14,36,15,0
W4386014049,2023,2023-07-01,14,78,14,0
W3041175333,2020,2020-07-10,13,31,13,0
W3093996658,2019,2019-09-22,13,0,12,0
W3136790208,2021,2021-03-26,13,19,13,0
W3146365139,2021,2021-03-26,13,12,12,0
W3157250931,2021,2021-04-24,13,84,14,0
W3172534326,2021,2021-09-29,13,44,13,0
W3200898581,2021,2021-09-10,13,11,13,0
W3201277191,2021,2021-09-11,13,43,13,0
W3209218566,2021,2021-10-21,13,33,13,0
W3212581682,2021,2021-11-06,13,37,13,0
W4210728769,2021,2021-12-14,13,23,13,0
W4226321485,2021,2021-04-15,13,22,12,0
W4285487482,2021,2021-02-05,13,0,13,0
W4365141400,2023,2023-04-01,13,47,13,0
W4377233982,2023,2023-05-01,13,37,11,0
W4388483862,2023,2023-11-08,13,105,13,0
W2996080918,2019,2019-12-20,12,69,12,0
W3111173247,2020,2020-12-15,12,27,10,0
W3161829609,2021,2021-05-12,12,49,12,0
W3172865474,2021,2021-05-31,12,29,13,0
W3191013034,2021,2021-08-12,12,49,11,0
W4396916382,2024,2024-05-01,12,183,12,0
W2927561859,2019,2019-01-01,11,29,11,0
W2969274611,2019,2019-08-19,11,64,11,0
W3024176150,2020,2020-07-22,11,108,11,0
W3045611901,2020,2020-07-28,11,42,11,0
W3127546047,2021,2021-02-06,11,47,10,0
W3166274300,2021,2021-05-17,11,11,11,0
W3183870213,2021,2021-07-20,11,60,11,0
W3191540685,2021,2021-06-01,11,49,11,0
W3200051040,2021,2021-09-10,11,52,11,0
W3200282162,2021,2021-09-15,11,203,11,0
W4281698018,2022,2022-05-29,11,49,11,0
W4309791287,2022,2022-11-23,11,30,11,0
W4311059116,2022,2022-11-29,11,46,11,0
W4387477934,2023,2023-10-04,11,40,11,0
W4392903734,2024,2024-03-18,11,134,11,0
W2994257530,2020,2020-02-01,10,68,10,0
W3014545290,2020,2020-04-03,10,29,10,0
W3089961060,2020,2020-10-01,10,40,11,0
W3111977939,2020,2020-12-15,10,26,10,0
W3163911212,2021,2021-10-15,10,62,10,0
W4206077326,2022,2022-01-11,10,44,10,0
W4281285438,2022,2022-05-22,0,7,0,0
W4281659034,2022,2022-06-07,0,0,0,0
W4281664587,2022,2022-05-27,0,0,0,0
W4281787498,2022,2022-05-01,0,0,0,0
W4283748658,2022,2022-07-01,0,23,0,0
W4283766542,2022,2022-06-30,0,21,0,0
W4284886122,2022,2022-07-07,0,24,0,0
W4284891107,2022,2022-06-01,0,2,0,0
W4284962251,2022,2022-05-13,0,22,0,0
W4284964886,2022,2022-07-09,0,36,0,0
W4285106860,2022,2022-01-01,0,15,0,0
W4285138343,2022,2022-01-01,0,0,0,0
W4285163130,2022,2022-01-01,0,8,0,0
W4285255531,2022,2022-01-01,0,4,0,0
W4285290644,2022,2022-01-01,0,54,0,0
W4285900198,2022,2022-07-20,0,46,0,0
W4286273216,2022,2022-06-30,0,28,0,0
W4286716470,2022,2022-07-22,0,10,0,0
W4287074821,2021,2021-07-16,0,0,0,0
W4288055650,2022,2022-01-01,0,0,0,0
W4288057659,2022,2022-05-16,0,17,0,0
W4290102177,2022,2022-08-05,0,26,0,0
W2748291493,2019,2019-01-29,6,45,5,0
W2936625077,2019,2019-04-10,6,14,6,0
W2963030114,2019,2019-04-11,6,0,6,0
W3022702315,2019,2019-06-14,6,3,6,0
W3119759488,2021,2021-01-11,6,45,6,0
W3127676858,2021,2021-01-25,6,35,6,0
W3159859675,2019,2019-01-01,6,25,6,0
W3173090272,2021,2021-06-01,6,28,6,0
W3197894360,2021,2021-09-01,6,26,6,0
W3210816386,2021,2021-01-01,6,4,6,0
W4284883432,2022,2022-07-07,6,45,5,0
W4362419611,2022,2022-12-21,6,119,6,0
W4391755237,2024,2024-02-12,6,30,5,0
W2930134008,2019,2019-02-01,5,46,5,0
W2942602476,2019,2019-10-25,5,78,5,0
W2969416222,2019,2019-06-01,5,19,5,0
W2969458327,2019,2019-01-01,5,18,5,0
W2978812053,2019,2019-08-29,5,72,5,0
W3011909954,2020,2020-03-20,5,0,5,0
W3035709503,2020,2020-05-14,5,16,5,0
W3097704002,2020,2020-01-01,5,0,5,0
W3103375947,2020,2020-01-01,5,0,5,0
W3152529075,2021,2021-04-14,5,31,5,0
W3157264849,2019,2019-01-01,5,13,5,0
W3166839267,2021,2021-06-12,5,67,5,0
W3216016985,2021,2021-10-10,5,12,5,0
W3216771678,2021,2021-10-10,5,20,5,0
W4390237568,2023,2023-12-26,0,20,0,0
W4390261254,2023,2023-12-27,0,3,0,0
W4390295978,2023,2023-12-27,0,79,0,0
W4390401099,2023,2023-12-29,0,3,0,0
W4390416026,2023,2023-10-29,0,10,0,0
W4390416306,2023,2023-10-29,0,5,0,0
W4390416369,2023,2023-10-29,0,12,0,0
W4390416402,2023,2023-10-29,0,22,0,0
W4390416445,2023,2023-10-29,0,17,0,0
W4390416450,2023,2023-10-29,0,12,0,0
W4390416638,2023,2023-10-29,0,16,0,0
