source,target,year,ref_year,year_diff,type
W4313332113,W3129086683,2022,2021,1,citation
W4313332113,W3212895344,2022,2021,1,citation
W3132541501,W2990679802,2021,2019,2,citation
W3132541501,W3015014057,2021,2020,1,citation
W3168732594,W2970584880,2021,2019,2,citation
W3168732594,W3037713669,2021,2020,1,citation
W3168732594,W3089684342,2021,2020,1,citation
W3168732594,W3168732594,2021,2021,0,citation
W3045349655,W2950790567,2020,2019,1,citation
W3181160446,W3004487462,2021,2020,1,citation
W3181160446,W3041452686,2021,2020,1,citation
W3202984131,W2904833144,2021,2019,2,citation
W3202984131,W2947724660,2021,2019,2,citation
W3202984131,W2952877808,2021,2019,2,citation
W3202984131,W2964217050,2021,2019,2,citation
W3202984131,W2972128405,2021,2019,2,citation
W3202984131,W3034635033,2021,2022,-1,citation
W3202984131,W3118366508,2021,2020,1,citation
W3202984131,W3176278708,2021,2020,1,citation
W4281643959,W3034822088,2022,2020,2,citation
W3094316175,W3035984921,2020,2020,0,citation
W3094316175,W4297360354,2020,2022,-2,citation
W3171156384,W3103145119,2021,2020,1,citation
W3171156384,W4255639476,2021,2020,1,citation
W2968494084,W2908664272,2019,2019,0,citation
W2968494084,W2934022202,2019,2019,0,citation
W2990557318,W2908664272,2019,2019,0,citation
W2991503607,W2966432697,2019,2019,0,citation
W2991564663,W2967902990,2019,2019,0,citation
W2995705012,W3103145119,2023,2020,3,citation
W4377826839,W2980954084,2023,2019,4,citation
W4377826839,W3035403497,2023,2020,3,citation
W4377826839,W3110833271,2023,2020,3,citation
W4377826839,W3192547154,2023,2021,2,citation
W4377826839,W4285726609,2023,2022,1,citation
W4403045015,W4377989430,2024,2023,1,citation
W3100949210,W2961549232,2020,2019,1,citation
W3100949210,W3004443960,2020,2020,0,citation
W3100949210,W3082449059,2020,2020,0,citation
W3106334217,W3049117130,2020,2020,0,citation
W4328120778,W2963242770,2023,2019,4,citation
W4328120778,W4398524083,2023,2023,0,citation
W3095932557,W3099403266,2020,2019,1,citation
W4296924546,W2989515990,2022,2019,3,citation
W4389155173,W2951144698,2023,2019,4,citation
W4389155173,W2999992662,2023,2020,3,citation
W4389155173,W3177285624,2023,2021,2,citation
W4389155173,W4200352035,2023,2021,2,citation
W4389155173,W4377821039,2023,2023,0,citation
W3160579445,W3096451849,2021,2020,1,citation
W3188828252,W3176105227,2021,2021,0,citation
W4214637996,W2914993900,2022,2019,3,citation
W4214637996,W2980417643,2022,2019,3,citation
W4214637996,W3015376506,2022,2020,2,citation
W4214637996,W3027692129,2022,2020,2,citation
W4214662435,W2989672233,2021,2019,2,citation
W4214662435,W3106359913,2021,2019,2,citation
W4224006341,W3206602527,2022,2021,1,citation
W4224006341,W4221070518,2022,2022,0,citation
W4200191517,W2983606184,2021,2019,2,citation
W4403223210,W3124300503,2024,2021,3,citation
W4403223210,W3186343449,2024,2021,3,citation
W4403223210,W4400995425,2024,2024,0,citation
W4403334054,W4387773285,2024,2023,1,citation
W4403334054,W4387993427,2024,2023,1,citation
W4213047927,W2921460306,2021,2019,2,citation
W3115638228,W3115638228,2020,2020,0,citation
W4214500824,W2921049966,2022,2019,3,citation
W3210908326,W3103145119,2021,2020,1,citation
W3210908326,W3211638421,2021,2021,0,citation
W3210908326,W3213072606,2021,2021,0,citation
W3189896997,W3111048924,2021,2020,1,citation
W3189896997,W3171156384,2021,2021,0,citation
W3043216033,W2908842219,2020,2019,1,citation
W3043216033,W2946719448,2020,2019,1,citation
W3043216033,W2971601850,2020,2019,1,citation
W3211858612,W3161557574,2021,2021,0,citation
W4386893192,W2991263634,2023,2019,4,citation
W4386893192,W3080525044,2023,2020,3,citation
W4386893192,W3133463815,2023,2021,2,citation
W4386893192,W4214951305,2023,2022,1,citation
W4221045048,W2969731001,2022,2019,3,citation
W4403896030,W2952860256,2024,2019,5,citation
W4403896030,W4226223759,2024,2021,3,citation
W4403896030,W4382345223,2024,2023,1,citation
W4403896030,W4386740991,2024,2023,1,citation
W4403896030,W4386877656,2024,2023,1,citation
W4404372699,W3190881271,2024,2021,3,citation
W4404950135,W4300071000,2024,2022,2,citation
W4404950135,W4376869089,2024,2023,1,citation
W4205960529,W3193540141,2021,2021,0,citation
W3135871565,W2921460306,2021,2019,2,citation
W3135871565,W2989515990,2021,2019,2,citation
W3007345666,W2997107489,2020,2020,0,citation
W3102020094,W3043361782,2021,2020,1,citation
W3102020094,W3088026114,2021,2020,1,citation
W3102020094,W3106741432,2021,2020,1,citation
W3102020094,W3159629194,2021,2021,0,citation
W2957585919,W2914619357,2019,2019,0,citation
W4220814282,W3108425313,2022,2020,2,citation
W4223659103,W3119936137,2022,2021,1,citation
W4223659103,W3205712209,2022,2021,1,citation
W4376225900,W3135485691,2023,2021,2,citation
W4396728359,W2952405732,2024,2019,5,citation
W4402097860,W4281635884,2024,2022,2,citation
W3128148885,W3159115445,2021,2019,2,citation
W4386257256,W3172865474,2023,2021,2,citation
W4386257256,W4313354143,2023,2022,1,citation
W4386260766,W4226262717,2023,2022,1,citation
W4386260766,W4290996237,2023,2022,1,citation
W4386280812,W4381894473,2023,2023,0,citation
W4386909984,W3087297756,2023,2020,3,citation
W4386909984,W3197123464,2023,2021,2,citation
W4386909984,W4294751357,2023,2022,1,citation
W4223618836,W2983507202,2022,2019,3,citation
W4223618836,W3186972095,2022,2021,1,citation
W4224211248,W4224211248,2022,2022,0,citation
W3003863678,W2964832966,2019,2019,0,citation
W3020062769,W2914389178,2020,2019,1,citation
W3020062769,W2971940003,2020,2019,1,citation
W3197268985,W3092224779,2021,2020,1,citation
W4220924519,W3104298081,2022,2021,1,citation
W4298109710,W3031737709,2022,2020,2,citation
W4298109710,W3034994029,2022,2020,2,citation
W4392703619,W4392715637,2024,2024,0,citation
W4392712924,W3015757123,2024,2020,4,citation
W4400316765,W3034522316,2024,2020,4,citation
W4400316765,W3189197029,2024,2022,2,citation
W4400316765,W4200631298,2024,2022,2,citation
W4400316765,W4362590479,2024,2023,1,citation
W4400316765,W4385639020,2024,2023,1,citation
W4400316765,W4387429091,2024,2023,1,citation
W3135186041,W3106486741,2021,2020,1,citation
W3137493877,W2943654052,2021,2019,2,citation
W3137493877,W2969289718,2021,2019,2,citation
W3087198660,W2982120577,2020,2019,1,citation
W3015187070,W2921907686,2020,2019,1,citation
W3095298163,W3035403497,2020,2020,0,citation
W3108965739,W2985505178,2020,2019,1,citation
W4289822272,W3084477567,2022,2020,2,citation
W3152081780,W2971237577,2021,2019,2,citation
W3152081780,W2981355062,2021,2019,2,citation
W3009603587,W2979420091,2020,2019,1,citation
W4392935405,W2982750013,2024,2019,5,citation
W4392935405,W4200083843,2024,2021,3,citation
W4392935405,W4316926648,2024,2023,1,citation
W3115018416,W2920273670,2020,2019,1,citation
W3129366020,W2991419253,2020,2019,1,citation
W4399992425,W3117714639,2024,2020,4,citation
W4399992425,W3206435894,2024,2022,2,citation
W4399992425,W4391235323,2024,2024,0,citation
W4400405167,W2921049966,2024,2019,5,citation
W4400405167,W3041195277,2024,2020,4,citation
W4400405167,W4395683075,2024,2024,0,citation
W4400439062,W4388281457,2024,2023,1,citation
W4400439062,W4400439062,2024,2024,0,citation
W4400691311,W4392546652,2024,2024,0,citation
W3183190846,W3036326845,2021,2020,1,citation
W3183190846,W3042276734,2021,2020,1,citation
W3039267249,W2964696710,2020,2019,1,citation
W3080401937,W3033172986,2020,2020,0,citation
W3135003744,W2953249578,2021,2019,2,citation
W2910135986,W3099953031,2019,2019,0,citation
W3049170103,W2962766399,2020,2019,1,citation
W3049170103,W4205755743,2020,2022,-2,citation
W3155295084,W3033984147,2021,2020,1,citation
W3123383680,W2891118307,2021,2019,2,citation
W3123383680,W2968977272,2021,2019,2,citation
W3123383680,W2975107135,2021,2019,2,citation
W3123383680,W3087925883,2021,2020,1,citation
W3195863987,W2997701509,2020,2019,1,citation
W3150204327,W2968719127,2021,2019,2,citation
W4295664469,W2937772178,2022,2019,3,citation
W4295664469,W3205642492,2022,2021,1,citation
W4388520197,W4307217100,2023,2022,1,citation
W4389262113,W2914416461,2023,2019,4,citation
W4389262113,W3090954784,2023,2021,2,citation
W4389262113,W3095535240,2023,2021,2,citation
W4389262113,W3103830136,2023,2021,2,citation
W4389262113,W3104298081,2023,2021,2,citation
W4389262113,W3106396551,2023,2021,2,citation
W4389262113,W3197728603,2023,2021,2,citation
W3192265806,W3010039611,2021,2020,1,citation
W3192265806,W3083111202,2021,2020,1,citation
W3192265806,W3196594355,2021,2021,0,citation
W4220748468,W2944710259,2022,2019,3,citation
W4220748468,W2980421096,2022,2019,3,citation
W4220748468,W2982441053,2022,2019,3,citation
W3216698538,W2990604398,2021,2019,2,citation
W3216698538,W2998120507,2021,2019,2,citation
W3216698538,W3094814444,2021,2020,1,citation
W3216698538,W3128856283,2021,2021,0,citation
W3216698538,W3181770725,2021,2021,0,citation
W3216698538,W3216692158,2021,2021,0,citation
W3164406818,W4211126863,2021,2020,1,citation
W3119067237,W2965827394,2021,2019,2,citation
W3119067237,W2994671073,2021,2019,2,citation
W3129672086,W2965904298,2020,2019,1,citation
W3129672086,W3012829185,2020,2020,0,citation
W2996323006,W2991429205,2019,2019,0,citation
W3007452670,W3134863362,2020,2021,-1,citation
W3007452670,W4239485483,2020,2019,1,citation
W4389684460,W3036350439,2023,2020,3,citation
W4389684460,W4366987752,2023,2023,0,citation
W3005069517,W2939124214,2020,2019,1,citation
W3005835653,W2951293558,2020,2019,1,citation
W3005835653,W2964121447,2020,2019,1,citation
W3005835653,W2970862202,2020,2019,1,citation
W3204832078,W2966437379,2021,2019,2,citation
W3204832078,W2982077106,2021,2019,2,citation
W3204832078,W3015038906,2021,2020,1,citation
W3204832078,W3015723673,2021,2020,1,citation
W3213139842,W2970584880,2022,2019,3,citation
W3213139842,W3089684342,2022,2020,2,citation
W3213139842,W3168732594,2022,2021,1,citation
W3213139842,W3173396974,2022,2021,1,citation
W3213139842,W3213139842,2022,2022,0,citation
W3217772313,W3184326578,2021,2021,0,citation
W3085434889,W2957109885,2020,2019,1,citation
W4404536346,W4386308131,2024,2023,1,citation
W4404888812,W3122629943,2024,2021,3,citation
W3091636033,W3014771956,2020,2020,0,citation
W3134136076,W3047686302,2021,2020,1,citation
W3194182885,W2952860256,2021,2019,2,citation
W3194822457,W3029326580,2021,2020,1,citation
W3194822457,W3094508869,2021,2020,1,citation
W3194822457,W3094520039,2021,2020,1,citation
W3197224134,W3090043522,2021,2020,1,citation
W3197224134,W3135186041,2021,2021,0,citation
W3197224134,W3198871324,2021,2021,0,citation
W3200910022,W2969865333,2021,2019,2,citation
W3209737547,W3020727334,2021,2020,1,citation
W3209737547,W3087041918,2021,2020,1,citation
W4390913831,W2948695691,2024,2020,4,citation
W4390913831,W2982441053,2024,2019,5,citation
W4390913831,W3094386498,2024,2020,4,citation
W4390913831,W3097928891,2024,2020,4,citation
W4390913831,W3174680923,2024,2021,3,citation
W4390913831,W4220809465,2024,2022,2,citation
W4390913831,W4393851728,2024,2024,0,citation
W3167050526,W2969890379,2021,2019,2,citation
W3167050526,W3001184203,2021,2020,1,citation
W4391609506,W3155585461,2024,2021,3,citation
W4391609506,W4210500622,2024,2022,2,citation
W3137307233,W3137307233,2021,2021,0,citation
W4307073533,W3104062568,2023,2019,4,citation
W4307073533,W3104298081,2023,2021,2,citation
W4307073533,W3128527490,2023,2021,2,citation
W4307073533,W4220924519,2023,2022,1,citation
W4382283039,W3122547876,2023,2021,2,citation
W4382283039,W4366163612,2023,2023,0,citation
W4386019353,W3086454447,2023,2020,3,citation
W3081792152,W2913096582,2020,2019,1,citation
W4394959389,W3172477324,2024,2021,3,citation
W4384697318,W3106486741,2023,2020,3,citation
W4384697318,W4364856205,2023,2023,0,citation
W3176695714,W3046751588,2021,2020,1,citation
W4399105470,W3152437585,2024,2021,3,citation
W3206151559,W2969203023,2021,2019,2,citation
W3206151559,W3001644812,2021,2020,1,citation
W3193772317,W2919268930,2021,2019,2,citation
W3193772317,W2947664282,2021,2019,2,citation
W4392051094,W3015633840,2024,2020,4,citation
W4392051094,W3180278384,2024,2021,3,citation
W3182106405,W2947139630,2021,2019,2,citation
W3182106405,W2990979732,2021,2019,2,citation
W3182106405,W3047771647,2021,2020,1,citation
W3182106405,W3096447585,2021,2020,1,citation
W4389303482,W4229026152,2023,2022,1,citation
W4390456220,W4224243744,2023,2022,1,citation
W4292387274,W3011894438,2022,2020,2,citation
W4292387274,W3130288351,2022,2021,1,citation
W4292387274,W3193772317,2022,2021,1,citation
W4310372527,W3080275719,2022,2020,2,citation
W4310372527,W3112528535,2022,2020,2,citation
W4310372527,W4221131774,2022,2022,0,citation
W4313649084,W3184023090,2023,2021,2,citation
W4313649084,W3184175524,2023,2021,2,citation
W4313649084,W4297826708,2023,2022,1,citation
W4313649084,W4313649084,2023,2023,0,citation
W4378783481,W2969621323,2023,2019,4,citation
W4378783481,W3091809720,2023,2020,3,citation
W4366987752,W3036350439,2023,2020,3,citation
W4366987752,W4297310979,2023,2022,1,citation
W4383109196,W2966389065,2023,2019,4,citation
W4383109196,W3046931678,2023,2020,3,citation
W4383109196,W3205495752,2023,2021,2,citation
W4385811688,W4380304484,2023,2023,0,citation
W4385837798,W3184182524,2023,2022,1,citation
W4385837798,W4214923536,2023,2022,1,citation
W4393147047,W4382199333,2024,2023,1,citation
W4394910047,W3129424102,2024,2021,3,citation
W4394910047,W4394910047,2024,2024,0,citation
W4399508457,W2951116596,2024,2020,4,citation
W4404126201,W3015706884,2024,2020,4,citation
W4404760840,W3165203584,2024,2021,3,citation
W4404760840,W3214061769,2024,2021,3,citation
W4396892510,W3173093134,2024,2021,3,citation
W4396977961,W2992166152,2024,2019,5,citation
W4396977961,W3133412319,2024,2024,0,citation
W3210397137,W3103145119,2021,2020,1,citation
W3210397137,W3199328322,2021,2021,0,citation
W3210397137,W3211638421,2021,2021,0,citation
W4396892635,W3033818254,2024,2020,4,citation
W4396892635,W3117114237,2024,2021,3,citation
W4396892706,W3032369310,2024,2020,4,citation
W4396892706,W3040356704,2024,2020,4,citation
W4396892706,W3176320360,2024,2021,3,citation
W4396892706,W4380433142,2024,2023,1,citation
W4386057720,W4312563428,2023,2022,1,citation
W4386057720,W4386076027,2023,2023,0,citation
W2957357082,W2955168177,2019,2019,0,citation
W4388856253,W4206209066,2023,2021,2,citation
W4388856253,W4285384285,2023,2022,1,citation
W4303444681,W2965600217,2022,2019,3,citation
W4303444681,W3023995820,2022,2020,2,citation
W4303444681,W3133567677,2022,2021,1,citation
W4319736753,W4226162703,2022,2022,0,citation
W4392680736,W4380607252,2024,2023,1,citation
W4392680736,W4386709670,2024,2023,1,citation
W4392680736,W4390188200,2024,2023,1,citation
W4392680736,W4390189010,2024,2023,1,citation
W4382199902,W3135057350,2023,2020,3,citation
W4382394467,W4220848902,2023,2022,1,citation
W4396832867,W3175819408,2024,2021,3,citation
W4396832867,W4224982663,2024,2022,2,citation
W4396832867,W4226074878,2024,2021,3,citation
W4396832867,W4366547878,2024,2023,1,citation
W4396832867,W4366729095,2024,2023,1,citation
W4392376954,W4309131146,2024,2022,2,citation
W4404248048,W4303696440,2024,2022,2,citation
W3122697691,W3037572096,2021,2020,1,citation
W3122697691,W3093743615,2021,2020,1,citation
W3122697691,W3112512988,2021,2020,1,citation
W3161831413,W3037812036,2021,2020,1,citation
W3161831413,W3047462397,2021,2020,1,citation
W4392658200,W3029326580,2024,2020,4,citation
W4392658200,W3129076508,2024,2021,3,citation
W4392658200,W4390833267,2024,2024,0,citation
W4214699055,W3026700812,2021,2020,1,citation
W4402933381,W2962874213,2024,2019,5,citation
W4402933381,W3012542478,2024,2020,4,citation
W4402933381,W3113789352,2024,2020,4,citation
W4402933381,W3164357081,2024,2021,3,citation
W4402933381,W4385246338,2024,2023,1,citation
W4390570700,W2884241072,2024,2019,5,citation
W4390733867,W2907923887,2024,2022,2,citation
W2985862548,W2962916094,2019,2019,0,citation
W4402349009,W3164416438,2024,2021,3,citation
W4402349009,W3207719787,2024,2021,3,citation
W4402350105,W4387793643,2024,2023,1,citation
W4402351662,W4362718161,2024,2023,1,citation
W4402356210,W4309772367,2024,2022,2,citation
W4307036292,W3009328768,2022,2019,3,citation
W4307036292,W3110754334,2022,2020,2,citation
W4307036292,W3176694525,2022,2021,1,citation
W4400089962,W4400089962,2024,2024,0,citation
W3134492315,W3199096328,2020,2021,-1,citation
W4382796466,W4307337595,2023,2022,1,citation
W4382796466,W4360619404,2023,2023,0,citation
W4386082863,W3211638421,2023,2021,2,citation
W4386082863,W3215520836,2023,2022,1,citation
W4386082863,W4307951218,2023,2022,1,citation
W4398201302,W3160704696,2024,2021,3,citation
W4399056735,W4311679974,2024,2022,2,citation
W4399096594,W4387937924,2024,2023,1,citation
W4399119843,W3201613041,2024,2021,3,citation
W4399119843,W4293243621,2024,2022,2,citation
W4388567294,W3184263031,2023,2021,2,citation
W4388628460,W4294795428,2023,2022,1,citation
W4388946023,W3130996286,2023,2021,2,citation
