source,target,year,ref_year,year_diff,type
W4386093855,W3093561133,2023,2020,3,citation
W4386093855,W4386417211,2023,2023,0,citation
W4386203568,W4220951604,2023,2022,1,citation
W4386203568,W4225258284,2023,2022,1,citation
W4386271231,W4386271231,2023,2023,0,citation
W4381380402,W2535698636,2023,2016,7,citation
W4381380402,W3155577314,2023,2021,2,citation
W4387700987,W2394834952,2023,2016,7,citation
W4387700987,W2514120153,2023,2016,7,citation
W4387700987,W2525568280,2023,2016,7,citation
W4387700987,W2622093083,2023,2017,6,citation
W4387700987,W2779419474,2023,2018,5,citation
W4387700987,W2952447148,2023,2017,6,citation
W4387700987,W2963843362,2023,2019,4,citation
W4387700987,W2979723619,2023,2019,4,citation
W4387700987,W2989880046,2023,2019,4,citation
W4387700987,W3095411193,2023,2020,3,citation
W4387700987,W3137983215,2023,2021,2,citation
W4387700987,W3199147584,2023,2021,2,citation
W4387700987,W4320496098,2023,2023,0,citation
W4387700987,W4323317277,2023,2023,0,citation
W4387700987,W4387571675,2023,2023,0,citation
W4387700987,W4401328237,2023,2024,-1,citation
W2970258543,W2970258543,2019,2019,0,citation
W3118327402,W3127556216,2020,2020,0,citation
W3128583998,W2915075730,2021,2019,2,citation
W3128583998,W3011597267,2021,2020,1,citation
W3133567677,W2555875659,2021,2016,5,citation
W3133567677,W2766183905,2021,2017,4,citation
W3133567677,W2789457189,2021,2018,3,citation
W3133567677,W2965600217,2021,2019,2,citation
W3133567677,W3023995820,2021,2020,1,citation
W3133567677,W3033465878,2021,2020,1,citation
W3133567677,W3088175146,2021,2020,1,citation
W3133567677,W3093525434,2021,2020,1,citation
W3214410673,W3114407960,2021,2020,1,citation
W3214410673,W4285539933,2021,2021,0,citation
W3011709871,W2963189323,2020,2018,2,citation
W3012679875,W2161280932,2020,2016,4,citation
W3012679875,W2990679802,2020,2019,1,citation
W2997483170,W2302246833,2019,2016,3,citation
W2997483170,W2891216437,2019,2018,1,citation
W2779256720,W2745072804,2018,2017,1,citation
W3036743429,W2612839288,2020,2017,3,citation
W3036743429,W2801720779,2020,2018,2,citation
W4313433226,W3112587778,2023,2020,3,citation
W4313433226,W4221045481,2023,2022,1,citation
W3183396967,W2769897763,2021,2017,4,citation
W2950290604,W2211460678,2019,2016,3,citation
W2950290604,W2558185986,2019,2017,2,citation
W2950290604,W2800357991,2019,2018,1,citation
W2950290604,W2907323068,2019,2019,0,citation
W4391843814,W2211460678,2024,2016,8,citation
W4391843814,W2558185986,2024,2017,7,citation
W4391843814,W2917811447,2024,2019,5,citation
W4391843814,W2950302158,2024,2019,5,citation
W4391843814,W2965771657,2024,2019,5,citation
W4391843814,W3093734695,2024,2021,3,citation
W4391843814,W3108845853,2024,2021,3,citation
W4391843814,W4385428330,2024,2023,1,citation
W4391843814,W4385810595,2024,2023,1,citation
W2962762178,W2292097101,2019,2016,3,citation
W2962762178,W2414478892,2019,2016,3,citation
W2962762178,W2907219204,2019,2019,0,citation
W4405202144,W2571352822,2024,2016,8,citation
W4405202144,W3010039611,2024,2020,4,citation
W4405202144,W3196594355,2024,2021,3,citation
W3136518509,W2772463132,2021,2017,4,citation
W3136518509,W2946385055,2021,2019,2,citation
W2602480535,W2584706322,2017,2017,0,citation
W2471744027,W2523395789,2020,2016,4,citation
W2471744027,W2993180841,2020,2020,0,citation
W3109964034,W2964593027,2020,2019,1,citation
W3111595838,W2531372673,2020,2016,4,citation
W3111595838,W2907631142,2020,2019,1,citation
W3111595838,W3037609644,2020,2020,0,citation
W4399858756,W4399858756,2024,2024,0,citation
W2900934498,W2258063283,2018,2016,2,citation
W2900934498,W2890921203,2018,2018,0,citation
W2749641708,W2964159024,2017,2017,0,citation
W3044748765,W2904723253,2020,2018,2,citation
W4396985773,W3042418592,2024,2020,4,citation
W4396985773,W4386913765,2024,2023,1,citation
W3038088335,W2793820729,2020,2018,2,citation
W3038088335,W2894710132,2020,2018,2,citation
W3038088335,W2936616423,2020,2019,1,citation
W2593263443,W2161280932,2017,2016,1,citation
W3080275719,W2282889649,2020,2016,4,citation
W3080275719,W2298146703,2020,2016,4,citation
W3080275719,W2741903297,2020,2017,3,citation
W3080275719,W2886722887,2020,2018,2,citation
W3080275719,W2914018831,2020,2019,1,citation
W3080275719,W2962110705,2020,2019,1,citation
W3080275719,W2971222654,2020,2019,1,citation
W3080275719,W3007132300,2020,2020,0,citation
W3080275719,W3016658647,2020,2020,0,citation
W3080275719,W3029500692,2020,2020,0,citation
W3080275719,W3087679588,2020,2020,0,citation
W3209593805,W2734669649,2021,2017,4,citation
W3209593805,W2770143198,2021,2017,4,citation
W3209593805,W2886050937,2021,2018,3,citation
W3209593805,W3095841401,2021,2020,1,citation
W2913268593,W2515993241,2019,2016,3,citation
W4405196203,W4308887297,2024,2022,2,citation
W3127577262,W2782396290,2021,2018,3,citation
W2899034058,W2743143927,2018,2017,1,citation
W2899034058,W2892505482,2018,2018,0,citation
W2899034058,W2893823645,2018,2018,0,citation
W4389919154,W2736310682,2023,2016,7,citation
W4389919154,W4200012646,2023,2021,2,citation
W4389919154,W4200075238,2023,2021,2,citation
W4389919154,W4200409031,2023,2021,2,citation
W4389919154,W4239535170,2023,2021,2,citation
W3047325770,W2888815848,2020,2018,2,citation
W3047325770,W2965493955,2020,2019,1,citation
W3047325770,W2982313421,2020,2019,1,citation
W3099225700,W2325375141,2018,2016,2,citation
W3191172713,W2512177909,2021,2016,5,citation
W3191172713,W2974641222,2021,2019,2,citation
W2734913555,W2333859352,2017,2016,1,citation
W2792306272,W2419820972,2018,2016,2,citation
W2792306272,W2611723827,2018,2017,1,citation
W2792306272,W2769573578,2018,2017,1,citation
W2792306272,W2769824212,2018,2017,1,citation
W4399864372,W4390667128,2024,2024,0,citation
W2895341017,W2768275088,2018,2017,1,citation
W2895341017,W2770788274,2018,2017,1,citation
W2895341017,W2805119577,2018,2018,0,citation
W2895341017,W2895916131,2018,2018,0,citation
W4294405141,W2931084611,2022,2019,3,citation
W4391972117,W2982490803,2024,2019,5,citation
W4391972117,W3000087339,2024,2020,4,citation
W4391972117,W3195965863,2024,2021,3,citation
W4389977595,W3135946712,2023,2021,2,citation
W4399868264,W2991537405,2024,2019,5,citation
W4400644700,W2236510725,2024,2016,8,citation
W4400644700,W2974654531,2024,2019,5,citation
W4400644700,W4224982795,2024,2022,2,citation
W4400644700,W4283387763,2024,2022,2,citation
W4400644700,W4297473622,2024,2022,2,citation
W4400648742,W4318541446,2024,2023,1,citation
W4400648742,W4328108638,2024,2023,1,citation
W4400648742,W4396758988,2024,2024,0,citation
W3190144373,W2745755574,2021,2017,4,citation
W3190144373,W2967902990,2021,2019,2,citation
W3190144373,W2991564663,2021,2019,2,citation
W2616255275,W2771571146,2016,2017,-1,citation
W2886823774,W2269831230,2018,2016,2,citation
W2886823774,W2770772476,2018,2017,1,citation
W2919199049,W2612183366,2019,2017,2,citation
W2770788274,W2470643964,2017,2016,1,citation
W2770788274,W2558262180,2017,2016,1,citation
W3183121319,W2277349680,2021,2016,5,citation
W3183121319,W2945319266,2021,2019,2,citation
W2505998237,W2505998237,2016,2016,0,citation
W2982801695,W2619753571,2019,2017,2,citation
W3150641585,W3028430408,2020,2020,0,citation
W4282600055,W2963102093,2022,2018,4,citation
W4318401350,W4281765540,2023,2022,1,citation
W4323537103,W2966389065,2023,2019,4,citation
W4323537103,W3009144289,2023,2020,3,citation
W4323537103,W4312595768,2023,2022,1,citation
W4323538739,W4221069327,2023,2021,2,citation
W4323538739,W4281694248,2023,2022,1,citation
W2972013423,W2296264640,2019,2016,3,citation
W4319294998,W3015567121,2023,2020,3,citation
W4319294998,W3104460767,2023,2019,4,citation
W4319294998,W4322622373,2023,2023,0,citation
W3135720115,W3038561957,2021,2020,1,citation
W3182853353,W2149168235,2021,2016,5,citation
W2965079170,W2762256361,2019,2017,2,citation
W2965079170,W2805929676,2019,2018,1,citation
W2965079170,W4252466009,2019,2018,1,citation
W3142300509,W2345125329,2021,2016,5,citation
W3142300509,W2986951796,2021,2019,2,citation
W3142300509,W4253913457,2021,2016,5,citation
W4220783065,W2991590864,2022,2019,3,citation
W3011365646,W2574839378,2020,2017,3,citation
W3011365646,W2899732531,2020,2019,1,citation
W3011365646,W2912016252,2020,2019,1,citation
W3011365646,W2922660191,2020,2019,1,citation
W3011365646,W2979446630,2020,2019,1,citation
W4386492988,W3007637688,2023,2020,3,citation
W4386492988,W3133644862,2023,2021,2,citation
W4390587663,W2312134955,2024,2016,8,citation
W2982689790,W2298380537,2019,2016,3,citation
W2982689790,W2612128091,2019,2017,2,citation
W2982689790,W2753705627,2019,2017,2,citation
W2982689790,W2949509306,2019,2016,3,citation
W2982689790,W2963826025,2019,2017,2,citation
W4402018404,W2953842052,2024,2019,5,citation
W4402018404,W3047368117,2024,2020,4,citation
W4402018404,W4200090259,2024,2021,3,citation
W4402018404,W4388446471,2024,2023,1,citation
W4402018404,W4390581773,2024,2024,0,citation
W2978544225,W2955243516,2019,2019,0,citation
W3044305940,W2980394473,2020,2019,1,citation
W3082269610,W2494302106,2020,2016,4,citation
W2897443710,W2896893308,2018,2018,0,citation
W2602144742,W2515960390,2017,2016,1,citation
W2731285267,W2398162417,2017,2016,1,citation
W4387571675,W3115662350,2023,2020,3,citation
W4387571675,W4323317277,2023,2023,0,citation
W4387571675,W4387571675,2023,2023,0,citation
W4387571675,W4387700987,2023,2023,0,citation
W4389697821,W2280043886,2023,2016,7,citation
W4389697821,W2765916250,2023,2017,6,citation
W4389697821,W3014690756,2023,2020,3,citation
W4389774708,W2346299949,2023,2016,7,citation
W4389774708,W3092224779,2023,2020,3,citation
W4389774708,W3197268985,2023,2021,2,citation
W4391988956,W2753562621,2024,2017,7,citation
W4391988956,W2962725223,2024,2016,8,citation
W4391988956,W2969621323,2024,2019,5,citation
W4391988956,W4311574484,2024,2022,2,citation
W4391988956,W4378783481,2024,2023,1,citation
W4221105391,W2910819252,2022,2019,3,citation
W4390583779,W2947664282,2024,2019,5,citation
W4390583779,W4220862473,2024,2022,2,citation
W4390583779,W4360600269,2024,2023,1,citation
W4390583779,W4386424058,2024,2023,1,citation
W4391876420,W3081681740,2024,2020,4,citation
W2758557575,W2485163580,2017,2016,1,citation
W3014789815,W3014789815,2020,2020,0,citation
W3148825389,W2895595573,2021,2018,3,citation
W3148825389,W2940188946,2021,2019,2,citation
W2911382411,W2567867736,2019,2017,2,citation
W2911382411,W2579370109,2019,2016,3,citation
W2911382411,W2773675741,2019,2017,2,citation
W2942920879,W2750674909,2019,2017,2,citation
W2942920879,W2762646264,2019,2017,2,citation
W3045572920,W2909342647,2020,2019,1,citation
W4402119908,W2597779870,2024,2017,7,citation
W4402119908,W4200394277,2024,2021,3,citation
W4402145088,W3147003851,2024,2021,3,citation
W4402200658,W2944467685,2024,2019,5,citation
W4402442039,W3216937273,2024,2022,2,citation
W4402442039,W4285241048,2024,2022,2,citation
W4402442039,W4285285050,2024,2022,2,citation
W4402442039,W4402466599,2024,2024,0,citation
W2963529400,W2963529400,2018,2018,0,citation
W2965581565,W2896775383,2019,2018,1,citation
W2982394498,W2791365386,2019,2018,1,citation
W2982394498,W2896775444,2019,2018,1,citation
W2990235471,W2990235471,2019,2019,0,citation
W2769441458,W2486420287,2017,2016,1,citation
W2769441458,W2744225289,2017,2017,0,citation
W4389580840,W2607834980,2023,2017,6,citation
W4389606643,W4390034046,2023,2023,0,citation
W2940697691,W2558577595,2019,2016,3,citation
W2940697691,W2906227978,2019,2018,1,citation
W3016890209,W2783742282,2020,2017,3,citation
W3016890209,W2962851675,2020,2019,1,citation
W3016890209,W2973163642,2020,2019,1,citation
W3016890209,W3045840882,2020,2020,0,citation
W2802504532,W1487709190,2018,2016,2,citation
W2802504532,W2752106769,2018,2017,1,citation
W2802504532,W2950134585,2018,2017,1,citation
W4318947345,W2787234477,2022,2018,4,citation
W2620381443,W2540716273,2017,2016,1,citation
W2809668921,W2790796102,2018,2018,0,citation
W2969485391,W2606146315,2019,2017,2,citation
W2790163735,W2510928154,2018,2016,2,citation
W2790163735,W2530067131,2018,2016,2,citation
W2941741528,W2801735623,2019,2018,1,citation
W3168313939,W2803651679,2021,2018,3,citation
W3168313939,W3040240700,2021,2020,1,citation
W3168313939,W3040791248,2021,2020,1,citation
W3168313939,W3094865824,2021,2020,1,citation
W2763066309,W2562177835,2017,2016,1,citation
W2933477641,W3101640821,2019,2019,0,citation
W2933477641,W3105850352,2019,2017,2,citation
W2987763402,W2902985233,2019,2018,1,citation
W4205117829,W3004450950,2021,2020,1,citation
W4205117829,W3025518109,2021,2020,1,citation
W4205117829,W3112672536,2021,2020,1,citation
W4281289032,W2804895504,2022,2018,4,citation
W4281922060,W2344025489,2022,2016,6,citation
W4281922060,W2576284083,2022,2017,5,citation
W4281922060,W3038816632,2022,2020,2,citation
W4281922060,W3109616987,2022,2020,2,citation
W4284971693,W2892598885,2022,2018,4,citation
W4284971693,W2946606145,2022,2019,3,citation
W4284971693,W3047627873,2022,2020,2,citation
W4284971693,W3127676858,2022,2021,1,citation
W4284971693,W4226180120,2022,2022,0,citation
W4284971693,W4284971693,2022,2022,0,citation
W4284971693,W4292995258,2022,2022,0,citation
W2951807304,W2180612164,2016,2016,0,citation
W4317874785,W2785210185,2023,2018,5,citation
W4317874785,W3005295096,2023,2018,5,citation
W2952013072,W2336057570,2019,2016,3,citation
W2954077011,W2764164848,2019,2017,2,citation
W4312576394,W2894146836,2022,2018,4,citation
W4312576394,W2990295172,2022,2019,3,citation
W4312945303,W2388275532,2022,2016,6,citation
W4322740213,W2395427386,2023,2016,7,citation
W4322740213,W2954113953,2023,2019,4,citation
W4366261687,W2909444535,2023,2019,4,citation
W4366261687,W2986951796,2023,2019,4,citation
W4366261687,W3142300509,2023,2021,2,citation
W4366261687,W3213435819,2023,2021,2,citation
W4366261687,W4220845468,2023,2022,1,citation
W4366261687,W4321485680,2023,2023,0,citation
W3088656481,W3088656481,2019,2019,0,citation
W4283762065,W2593177387,2022,2017,5,citation
W4283762065,W2956951036,2022,2019,3,citation
W2902700017,W2604436376,2018,2017,1,citation
W2520727566,W2238700998,2016,2016,0,citation
W2924893847,W2790796102,2019,2018,1,citation
W2964252372,W2963601602,2018,2016,2,citation
W4377292701,W2930134008,2023,2019,4,citation
W4381309642,W2788435232,2023,2018,5,citation
W4381309642,W2891592782,2023,2018,5,citation
W4381309642,W3094407341,2023,2020,3,citation
W4381309642,W3100390829,2023,2020,3,citation
W4381309642,W3130996286,2023,2021,2,citation
W4381309642,W3201965811,2023,2021,2,citation
W4403839230,W2754995804,2024,2017,7,citation
W4403839230,W2888655868,2024,2018,6,citation
W4286001417,W3108425313,2022,2020,2,citation
W4211188001,W1487709190,2019,2016,3,citation
W4211188001,W2508464997,2019,2016,3,citation
W4211188001,W2752106769,2019,2017,2,citation
W4211188001,W2805654773,2019,2018,1,citation
W4211188001,W2949464063,2019,2017,2,citation
W4211188001,W2963173049,2019,2018,1,citation
W4311182315,W2473449501,2022,2016,6,citation
W4311182315,W2804738044,2022,2018,4,citation
W4392817488,W2991590864,2024,2019,5,citation
W4392817488,W3086322343,2024,2020,4,citation
W4392817488,W3161191186,2024,2021,3,citation
W4392817488,W4220783065,2024,2022,2,citation
W3094386498,W2507736375,2020,2016,4,citation
W3094386498,W2565147767,2020,2016,4,citation
W3104460767,W2762336051,2019,2017,2,citation
W2990338100,W2769770957,2019,2017,2,citation
W2990338100,W2949139852,2019,2019,0,citation
W2990338100,W2977256911,2019,2019,0,citation
W2797231099,W2380220017,2018,2016,2,citation
W2790214985,W2786505886,2018,2018,0,citation
W2623875648,W2229664587,2017,2016,1,citation
W2883458150,W2505998237,2018,2016,2,citation
W2883458150,W2524499899,2018,2016,2,citation
W3011164687,W2108235989,2020,2016,4,citation
W2979417385,W2799016823,2019,2018,1,citation
W3138615546,W2516429321,2021,2016,5,citation
W3209715640,W2588745414,2022,2017,5,citation
W3209715640,W3103145119,2022,2020,2,citation
W3209715640,W3182853353,2022,2021,1,citation
W4246019895,W2602402796,2021,2017,4,citation
W4246019895,W2901997867,2021,2018,3,citation
W4246019895,W3049288516,2021,2020,1,citation
W3164891612,W2900085493,2021,2018,3,citation
W4210474361,W2314378618,2022,2016,6,citation
W4210474361,W2892193535,2022,2018,4,citation
W4210474361,W3105299580,2022,2017,5,citation
W2884073174,W2770407157,2018,2017,1,citation
W4392810781,W2945141977,2024,2019,5,citation
W4392810781,W2972301304,2024,2019,5,citation
W4392810781,W4385335114,2024,2023,1,citation
W4392826232,W4280493079,2024,2022,2,citation
W4392826232,W4283526304,2024,2022,2,citation
W4392826232,W4385500161,2024,2023,1,citation
W4398237980,W3000087339,2024,2020,4,citation
W4398237980,W3195965863,2024,2021,3,citation
W4398237980,W4304118706,2024,2022,2,citation
W4398237980,W4391972117,2024,2024,0,citation
W2950134585,W1487709190,2017,2016,1,citation
W2919135728,W2744185510,2019,2017,2,citation
W2919135728,W2769785285,2019,2017,2,citation
W2919135728,W2792306272,2019,2018,1,citation
